starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 05 11:52:05 2013	1383652325	0	96	96	96
Tue Nov 05 11:52:05 2013	1383652325	0	98	98	98
Tue Nov 05 11:52:06 2013	1383652326	0	108	108	108
Tue Nov 05 11:52:04 2013	1383652324	0	115	115	115
Tue Nov 05 11:52:06 2013	1383652326	0	116	116	116
Tue Nov 05 11:52:06 2013	1383652326	0	117	117	117
Tue Nov 05 11:52:06 2013	1383652326	0	118	118	118
Tue Nov 05 11:52:06 2013	1383652326	0	121	121	121
Tue Nov 05 11:52:05 2013	1383652325	0	122	123	122
Tue Nov 05 11:52:05 2013	1383652325	0	126	126	126
Tue Nov 05 11:52:03 2013	1383652323	1	125	126	125
Tue Nov 05 11:52:05 2013	1383652325	0	127	127	127
Tue Nov 05 11:52:04 2013	1383652324	0	131	132	131
Tue Nov 05 11:52:05 2013	1383652325	0	134	134	134
Tue Nov 05 11:52:05 2013	1383652325	0	134	134	134
Tue Nov 05 11:52:04 2013	1383652324	0	137	137	136
Tue Nov 05 11:52:04 2013	1383652324	0	138	138	138
Tue Nov 05 11:52:04 2013	1383652324	0	141	141	141
Tue Nov 05 11:52:06 2013	1383652326	0	142	142	142
Tue Nov 05 11:52:04 2013	1383652324	0	143	143	143
Tue Nov 05 11:52:06 2013	1383652326	0	144	144	144
Tue Nov 05 11:52:04 2013	1383652324	0	145	145	144
Tue Nov 05 11:52:05 2013	1383652325	0	145	145	145
Tue Nov 05 11:52:04 2013	1383652324	0	145	145	145
Tue Nov 05 11:52:05 2013	1383652325	0	145	145	145
Tue Nov 05 11:52:06 2013	1383652326	0	146	146	146
Tue Nov 05 11:52:05 2013	1383652325	0	148	148	148
Tue Nov 05 11:52:04 2013	1383652324	0	148	148	148
Tue Nov 05 11:52:04 2013	1383652324	0	149	149	148
Tue Nov 05 11:52:07 2013	1383652327	0	149	149	149
Tue Nov 05 11:52:05 2013	1383652325	0	149	149	149
Tue Nov 05 11:52:04 2013	1383652324	0	150	150	150
Tue Nov 05 11:52:05 2013	1383652325	0	151	151	151
Tue Nov 05 11:52:04 2013	1383652324	0	151	152	151
Tue Nov 05 11:52:07 2013	1383652327	0	153	153	153
Tue Nov 05 11:52:06 2013	1383652326	0	153	153	153
Tue Nov 05 11:52:04 2013	1383652324	0	154	154	154
Tue Nov 05 11:52:04 2013	1383652324	0	154	154	154
Tue Nov 05 11:52:04 2013	1383652324	0	156	156	156
Tue Nov 05 11:52:04 2013	1383652324	0	156	156	156
Tue Nov 05 11:52:05 2013	1383652325	0	156	156	156
Tue Nov 05 11:52:05 2013	1383652325	0	157	157	157
Tue Nov 05 11:52:05 2013	1383652325	0	157	157	157
Tue Nov 05 11:52:04 2013	1383652324	0	158	158	158
Tue Nov 05 11:52:07 2013	1383652327	0	158	158	158
Tue Nov 05 11:52:06 2013	1383652326	0	158	158	158
Tue Nov 05 11:52:06 2013	1383652326	0	159	159	159
Tue Nov 05 11:52:06 2013	1383652326	0	159	159	159
Tue Nov 05 11:52:06 2013	1383652326	0	159	159	159
Tue Nov 05 11:52:05 2013	1383652325	0	159	159	159
Tue Nov 05 11:52:05 2013	1383652325	0	159	159	159
Tue Nov 05 11:52:04 2013	1383652324	0	160	160	159
Tue Nov 05 11:52:04 2013	1383652324	0	160	160	160
Tue Nov 05 11:52:05 2013	1383652325	0	160	160	160
Tue Nov 05 11:52:04 2013	1383652324	0	160	160	160
Tue Nov 05 11:52:05 2013	1383652325	0	160	160	160
Tue Nov 05 11:52:06 2013	1383652326	0	160	160	160
Tue Nov 05 11:52:03 2013	1383652323	0	161	161	161
Tue Nov 05 11:52:06 2013	1383652326	0	161	161	161
Tue Nov 05 11:52:05 2013	1383652325	0	161	162	161
Tue Nov 05 11:52:04 2013	1383652324	0	162	162	162
Tue Nov 05 11:52:07 2013	1383652327	0	162	162	162
Tue Nov 05 11:52:04 2013	1383652324	0	163	163	163
Tue Nov 05 11:52:04 2013	1383652324	0	163	163	163
Tue Nov 05 11:52:05 2013	1383652325	0	164	164	164
Tue Nov 05 11:52:06 2013	1383652326	0	164	164	164
Tue Nov 05 11:52:05 2013	1383652325	0	165	165	165
Tue Nov 05 11:52:05 2013	1383652325	0	165	165	165
Tue Nov 05 11:52:04 2013	1383652324	0	165	165	165
Tue Nov 05 11:52:06 2013	1383652326	0	165	165	165
Tue Nov 05 11:52:04 2013	1383652324	0	165	166	165
Tue Nov 05 11:52:04 2013	1383652324	0	166	166	166
Tue Nov 05 11:52:06 2013	1383652326	0	166	166	166
Tue Nov 05 11:52:05 2013	1383652325	0	166	166	166
Tue Nov 05 11:52:05 2013	1383652325	0	166	166	166
Tue Nov 05 11:52:04 2013	1383652324	0	167	167	167
Tue Nov 05 11:52:03 2013	1383652323	0	167	167	167
Tue Nov 05 11:52:06 2013	1383652326	0	167	167	167
Tue Nov 05 11:52:05 2013	1383652325	0	167	167	167
Tue Nov 05 11:52:03 2013	1383652323	0	168	168	168
Tue Nov 05 11:52:04 2013	1383652324	0	168	168	168
Tue Nov 05 11:52:04 2013	1383652324	0	168	168	168
Tue Nov 05 11:52:05 2013	1383652325	0	168	169	168
Tue Nov 05 11:52:07 2013	1383652327	0	169	169	169
Tue Nov 05 11:52:06 2013	1383652326	0	169	169	169
Tue Nov 05 11:52:06 2013	1383652326	0	169	169	169
Tue Nov 05 11:52:06 2013	1383652326	0	169	169	169
Tue Nov 05 11:52:05 2013	1383652325	0	169	170	169
Tue Nov 05 11:52:04 2013	1383652324	0	170	170	170
Tue Nov 05 11:52:03 2013	1383652323	0	170	170	170
Tue Nov 05 11:52:04 2013	1383652324	0	170	170	170
Tue Nov 05 11:52:06 2013	1383652326	0	170	170	170
Tue Nov 05 11:52:04 2013	1383652324	0	170	170	170
Tue Nov 05 11:52:05 2013	1383652325	0	170	170	170
Tue Nov 05 11:52:05 2013	1383652325	0	170	170	170
Tue Nov 05 11:52:04 2013	1383652324	0	171	171	171
Tue Nov 05 11:52:05 2013	1383652325	0	171	171	171
Tue Nov 05 11:52:05 2013	1383652325	0	171	171	171
Tue Nov 05 11:52:06 2013	1383652326	0	172	172	171
Tue Nov 05 11:52:06 2013	1383652326	0	172	172	172
Tue Nov 05 11:52:04 2013	1383652324	0	172	172	172
Tue Nov 05 11:52:04 2013	1383652324	0	173	173	173
Tue Nov 05 11:52:05 2013	1383652325	0	173	173	173
Tue Nov 05 11:52:05 2013	1383652325	0	174	174	174
Tue Nov 05 11:52:03 2013	1383652323	0	174	174	174
Tue Nov 05 11:52:05 2013	1383652325	0	174	174	174
Tue Nov 05 11:52:04 2013	1383652324	0	174	174	174
Tue Nov 05 11:52:04 2013	1383652324	0	175	175	174
Tue Nov 05 11:52:04 2013	1383652324	0	175	175	175
Tue Nov 05 11:52:05 2013	1383652325	0	175	175	175
Tue Nov 05 11:52:04 2013	1383652324	0	176	176	176
Tue Nov 05 11:52:04 2013	1383652324	0	176	176	176
Tue Nov 05 11:52:05 2013	1383652325	0	176	176	176
Tue Nov 05 11:52:05 2013	1383652325	0	177	177	177
Tue Nov 05 11:52:06 2013	1383652326	0	177	177	177
Tue Nov 05 11:52:05 2013	1383652325	0	177	177	177
Tue Nov 05 11:52:05 2013	1383652325	0	177	177	177
Tue Nov 05 11:52:06 2013	1383652326	0	177	177	177
Tue Nov 05 11:52:06 2013	1383652326	0	178	178	178
Tue Nov 05 11:52:06 2013	1383652326	0	178	178	178
Tue Nov 05 11:52:06 2013	1383652326	0	178	178	178
Tue Nov 05 11:52:06 2013	1383652326	0	179	179	178
Tue Nov 05 11:52:04 2013	1383652324	0	179	179	179
Tue Nov 05 11:52:05 2013	1383652325	0	179	179	179
Tue Nov 05 11:52:05 2013	1383652325	0	179	179	179
Tue Nov 05 11:52:04 2013	1383652324	0	179	179	179
Tue Nov 05 11:52:04 2013	1383652324	0	179	179	179
Tue Nov 05 11:52:05 2013	1383652325	0	180	180	180
Tue Nov 05 11:52:05 2013	1383652325	0	180	180	180
Tue Nov 05 11:52:04 2013	1383652324	0	180	180	180
Tue Nov 05 11:52:05 2013	1383652325	0	180	180	180
Tue Nov 05 11:52:04 2013	1383652324	0	181	181	181
Tue Nov 05 11:52:04 2013	1383652324	0	181	181	181
Tue Nov 05 11:52:04 2013	1383652324	0	181	182	181
Tue Nov 05 11:52:04 2013	1383652324	0	182	182	182
Tue Nov 05 11:52:06 2013	1383652326	0	182	182	182
Tue Nov 05 11:52:06 2013	1383652326	0	182	182	182
Tue Nov 05 11:52:04 2013	1383652324	0	182	182	182
Tue Nov 05 11:52:06 2013	1383652326	0	182	182	182
Tue Nov 05 11:52:05 2013	1383652325	0	182	182	182
Tue Nov 05 11:52:06 2013	1383652326	0	183	183	183
Tue Nov 05 11:52:04 2013	1383652324	0	183	183	183
Tue Nov 05 11:52:06 2013	1383652326	0	184	184	184
Tue Nov 05 11:52:05 2013	1383652325	0	184	184	184
Tue Nov 05 11:52:06 2013	1383652326	0	184	184	184
Tue Nov 05 11:52:06 2013	1383652326	0	184	184	184
Tue Nov 05 11:52:05 2013	1383652325	0	184	184	184
Tue Nov 05 11:52:03 2013	1383652323	0	184	184	184
Tue Nov 05 11:52:06 2013	1383652326	0	184	184	184
Tue Nov 05 11:52:06 2013	1383652326	0	184	184	184
Tue Nov 05 11:52:05 2013	1383652325	0	185	185	185
Tue Nov 05 11:52:05 2013	1383652325	0	185	185	185
Tue Nov 05 11:52:05 2013	1383652325	0	185	185	185
Tue Nov 05 11:52:06 2013	1383652326	0	185	186	185
Tue Nov 05 11:52:05 2013	1383652325	0	186	186	186
Tue Nov 05 11:52:05 2013	1383652325	0	186	186	186
Tue Nov 05 11:52:05 2013	1383652325	0	186	186	186
Tue Nov 05 11:52:05 2013	1383652325	0	186	186	186
Tue Nov 05 11:52:06 2013	1383652326	0	187	187	187
Tue Nov 05 11:52:04 2013	1383652324	0	187	188	187
Tue Nov 05 11:52:05 2013	1383652325	0	188	188	188
Tue Nov 05 11:52:05 2013	1383652325	0	188	188	188
Tue Nov 05 11:52:06 2013	1383652326	0	188	188	188
Tue Nov 05 11:52:04 2013	1383652324	0	188	188	188
Tue Nov 05 11:52:04 2013	1383652324	0	188	188	188
Tue Nov 05 11:52:04 2013	1383652324	0	188	188	188
Tue Nov 05 11:52:05 2013	1383652325	0	188	188	188
Tue Nov 05 11:52:04 2013	1383652324	0	189	189	189
Tue Nov 05 11:52:04 2013	1383652324	0	189	189	189
Tue Nov 05 11:52:03 2013	1383652323	0	189	190	189
Tue Nov 05 11:52:04 2013	1383652324	0	190	190	190
Tue Nov 05 11:52:06 2013	1383652326	0	190	190	190
Tue Nov 05 11:52:05 2013	1383652325	0	191	191	191
Tue Nov 05 11:52:03 2013	1383652323	0	191	191	191
Tue Nov 05 11:52:06 2013	1383652326	0	191	191	191
Tue Nov 05 11:52:05 2013	1383652325	0	191	191	191
Tue Nov 05 11:52:06 2013	1383652326	0	192	192	192
Tue Nov 05 11:52:04 2013	1383652324	0	192	192	192
Tue Nov 05 11:52:05 2013	1383652325	0	192	192	192
Tue Nov 05 11:52:04 2013	1383652324	0	192	192	192
Tue Nov 05 11:52:06 2013	1383652326	0	193	193	193
Tue Nov 05 11:52:05 2013	1383652325	0	193	193	193
Tue Nov 05 11:52:07 2013	1383652327	0	194	194	194
Tue Nov 05 11:52:04 2013	1383652324	0	194	194	194
Tue Nov 05 11:52:04 2013	1383652324	0	194	195	194
Tue Nov 05 11:52:05 2013	1383652325	0	195	195	194
Tue Nov 05 11:52:06 2013	1383652326	0	195	195	195
Tue Nov 05 11:52:04 2013	1383652324	0	195	195	195
Tue Nov 05 11:52:03 2013	1383652323	5	190	195	190
Tue Nov 05 11:52:04 2013	1383652324	0	196	196	196
Tue Nov 05 11:52:04 2013	1383652324	0	196	196	196
Tue Nov 05 11:52:05 2013	1383652325	0	196	196	196
Tue Nov 05 11:52:05 2013	1383652325	0	197	197	197
