starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 05 11:52:20 2013	1383652340	0	78	78	78
Tue Nov 05 11:52:35 2013	1383652355	0	78	78	78
Tue Nov 05 11:52:20 2013	1383652340	0	78	78	78
Tue Nov 05 11:52:34 2013	1383652354	0	78	78	78
Tue Nov 05 11:52:35 2013	1383652355	0	79	79	79
Tue Nov 05 11:52:18 2013	1383652338	0	79	79	79
Tue Nov 05 11:52:18 2013	1383652338	0	79	79	79
Tue Nov 05 11:52:22 2013	1383652342	0	79	79	79
Tue Nov 05 11:52:18 2013	1383652338	0	79	79	79
Tue Nov 05 11:52:44 2013	1383652364	0	79	79	79
Tue Nov 05 11:52:21 2013	1383652341	0	79	79	79
Tue Nov 05 11:52:22 2013	1383652342	0	79	79	79
Tue Nov 05 11:52:23 2013	1383652343	0	79	79	79
Tue Nov 05 11:52:25 2013	1383652345	0	79	79	79
Tue Nov 05 11:52:20 2013	1383652340	0	79	79	79
Tue Nov 05 11:52:43 2013	1383652363	0	79	79	79
Tue Nov 05 11:52:43 2013	1383652363	0	79	79	79
Tue Nov 05 11:52:46 2013	1383652366	0	79	79	79
Tue Nov 05 11:52:22 2013	1383652342	0	79	79	79
Tue Nov 05 11:52:20 2013	1383652340	0	79	79	79
Tue Nov 05 11:52:36 2013	1383652356	0	79	79	79
Tue Nov 05 11:52:44 2013	1383652364	0	79	79	79
Tue Nov 05 11:52:25 2013	1383652345	0	79	79	79
Tue Nov 05 11:52:50 2013	1383652370	0	79	79	79
Tue Nov 05 11:52:17 2013	1383652337	0	79	79	79
Tue Nov 05 11:52:23 2013	1383652343	0	79	79	79
Tue Nov 05 11:52:18 2013	1383652338	0	79	79	79
Tue Nov 05 11:52:49 2013	1383652369	0	79	79	79
Tue Nov 05 11:52:33 2013	1383652353	0	79	79	79
Tue Nov 05 11:52:44 2013	1383652364	0	79	80	79
Tue Nov 05 11:52:34 2013	1383652354	0	79	80	79
Tue Nov 05 11:52:27 2013	1383652347	0	79	80	79
Tue Nov 05 11:52:21 2013	1383652341	0	80	80	79
Tue Nov 05 11:52:21 2013	1383652341	0	79	80	79
Tue Nov 05 11:52:37 2013	1383652357	0	80	80	80
Tue Nov 05 11:52:23 2013	1383652343	0	80	80	80
Tue Nov 05 11:52:42 2013	1383652362	0	80	80	80
Tue Nov 05 11:52:28 2013	1383652348	0	80	80	80
Tue Nov 05 11:52:34 2013	1383652354	0	80	80	80
Tue Nov 05 11:52:26 2013	1383652346	0	80	80	80
Tue Nov 05 11:52:42 2013	1383652362	0	80	80	80
Tue Nov 05 11:52:28 2013	1383652348	0	80	80	80
Tue Nov 05 11:52:23 2013	1383652343	0	80	80	80
Tue Nov 05 11:52:26 2013	1383652346	0	80	80	80
Tue Nov 05 11:52:34 2013	1383652354	0	80	80	80
