starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 05 11:50:07 2013	1383652207	0	336	336	336
Tue Nov 05 11:50:06 2013	1383652206	0	352	352	352
Tue Nov 05 11:50:06 2013	1383652206	0	358	358	358
Tue Nov 05 11:50:06 2013	1383652206	0	360	360	360
Tue Nov 05 11:50:06 2013	1383652206	0	366	366	366
Tue Nov 05 11:50:06 2013	1383652206	0	369	369	369
Tue Nov 05 11:50:06 2013	1383652206	0	369	369	369
Tue Nov 05 11:50:06 2013	1383652206	0	371	371	371
Tue Nov 05 11:50:06 2013	1383652206	0	376	376	376
Tue Nov 05 11:50:06 2013	1383652206	0	381	381	381
Tue Nov 05 11:50:03 2013	1383652203	3	383	386	383
Tue Nov 05 11:50:06 2013	1383652206	0	386	386	386
Tue Nov 05 11:50:03 2013	1383652203	3	383	386	383
Tue Nov 05 11:50:03 2013	1383652203	3	383	386	383
Tue Nov 05 11:50:03 2013	1383652203	3	383	386	383
Tue Nov 05 11:50:06 2013	1383652206	0	389	389	389
Tue Nov 05 11:50:06 2013	1383652206	0	406	406	406
Tue Nov 05 11:50:03 2013	1383652203	3	407	410	407
Tue Nov 05 11:50:03 2013	1383652203	3	407	410	407
Tue Nov 05 11:50:06 2013	1383652206	0	412	412	412
Tue Nov 05 11:50:06 2013	1383652206	0	417	417	417
Tue Nov 05 11:50:06 2013	1383652206	0	439	439	439
Tue Nov 05 11:50:06 2013	1383652206	0	458	458	458
Tue Nov 05 11:50:06 2013	1383652206	0	475	475	475
Tue Nov 05 11:50:06 2013	1383652206	0	477	477	477
Tue Nov 05 11:50:06 2013	1383652206	0	480	480	480
Tue Nov 05 11:50:06 2013	1383652206	0	482	482	482
Tue Nov 05 11:50:03 2013	1383652203	3	499	501	499
Tue Nov 05 11:50:03 2013	1383652203	3	499	502	499
Tue Nov 05 11:50:06 2013	1383652206	0	503	503	503
Tue Nov 05 11:50:06 2013	1383652206	0	505	505	505
Tue Nov 05 11:50:06 2013	1383652206	0	521	521	521
Tue Nov 05 11:50:03 2013	1383652203	3	528	531	528
Tue Nov 05 11:50:06 2013	1383652206	0	538	538	538
Tue Nov 05 11:50:06 2013	1383652206	0	545	545	545
Tue Nov 05 11:50:06 2013	1383652206	0	547	547	547
Tue Nov 05 11:50:06 2013	1383652206	0	552	552	552
Tue Nov 05 11:50:06 2013	1383652206	0	558	558	558
Tue Nov 05 11:50:03 2013	1383652203	3	562	565	562
Tue Nov 05 11:50:03 2013	1383652203	3	576	579	576
Tue Nov 05 11:50:06 2013	1383652206	0	582	582	582
Tue Nov 05 11:50:06 2013	1383652206	0	605	605	605
Tue Nov 05 11:50:03 2013	1383652203	3	607	610	607
Tue Nov 05 11:50:04 2013	1383652204	0	613	613	613
Tue Nov 05 11:50:06 2013	1383652206	0	614	614	614
Tue Nov 05 11:50:06 2013	1383652206	0	626	626	626
Tue Nov 05 11:50:06 2013	1383652206	0	626	627	626
Tue Nov 05 11:50:06 2013	1383652206	0	635	635	635
Tue Nov 05 11:50:03 2013	1383652203	3	634	636	634
Tue Nov 05 11:50:06 2013	1383652206	0	637	637	637
Tue Nov 05 11:50:06 2013	1383652206	0	637	637	637
Tue Nov 05 11:50:06 2013	1383652206	0	638	638	638
Tue Nov 05 11:50:03 2013	1383652203	0	638	638	638
Tue Nov 05 11:50:06 2013	1383652206	0	640	640	640
Tue Nov 05 11:50:05 2013	1383652205	0	645	646	645
