starttime	seconds	ctime	dtime	ttime	wait
Tue Oct 15 17:41:53 2013	1381855313	0	1797	1798	1797
Tue Oct 15 17:41:53 2013	1381855313	1	1804	1806	1804
Tue Oct 15 17:41:53 2013	1381855313	1	1865	1866	1865
Tue Oct 15 17:41:53 2013	1381855313	1	1923	1924	1923
Tue Oct 15 17:41:53 2013	1381855313	1	1925	1926	1925
Tue Oct 15 17:41:52 2013	1381855312	0	1964	1964	1964
Tue Oct 15 17:41:52 2013	1381855312	1	2248	2249	2248
Tue Oct 15 17:41:52 2013	1381855312	1	2298	2299	2298
Tue Oct 15 17:41:52 2013	1381855312	1	2414	2415	2414
Tue Oct 15 17:41:52 2013	1381855312	1	2420	2421	2420
Tue Oct 15 17:41:52 2013	1381855312	1	2423	2423	2423
Tue Oct 15 17:41:52 2013	1381855312	1	2446	2447	2446
Tue Oct 15 17:41:35 2013	1381855295	2	2454	2457	2454
Tue Oct 15 17:41:35 2013	1381855295	2	2458	2460	2458
Tue Oct 15 17:41:35 2013	1381855295	2	2478	2480	2478
Tue Oct 15 17:41:35 2013	1381855295	2	2493	2495	2489
Tue Oct 15 17:41:35 2013	1381855295	2	2493	2495	2489
Tue Oct 15 17:41:35 2013	1381855295	2	2517	2520	2489
Tue Oct 15 17:41:52 2013	1381855312	1	2573	2574	2573
Tue Oct 15 17:41:35 2013	1381855295	2	2576	2578	2528
Tue Oct 15 17:41:35 2013	1381855295	2	2576	2579	2576
Tue Oct 15 17:41:35 2013	1381855295	2	2577	2579	2546
Tue Oct 15 17:41:35 2013	1381855295	2	2577	2579	2537
Tue Oct 15 17:41:35 2013	1381855295	2	2577	2579	2526
Tue Oct 15 17:41:52 2013	1381855312	1	2595	2596	2595
Tue Oct 15 17:41:35 2013	1381855295	2	2614	2616	2614
Tue Oct 15 17:41:35 2013	1381855295	2	2618	2620	2546
Tue Oct 15 17:41:35 2013	1381855295	2	2618	2621	2559
Tue Oct 15 17:41:35 2013	1381855295	2	2619	2621	2559
Tue Oct 15 17:41:35 2013	1381855295	2	2620	2622	2620
Tue Oct 15 17:41:35 2013	1381855295	2	2622	2624	2560
Tue Oct 15 17:41:35 2013	1381855295	2	2622	2624	2564
Tue Oct 15 17:41:35 2013	1381855295	2	2622	2624	2559
