starttime	seconds	ctime	dtime	ttime	wait
Tue Oct 15 17:29:46 2013	1381854586	1	186	187	186
Tue Oct 15 17:29:31 2013	1381854571	1	191	192	191
Tue Oct 15 17:29:29 2013	1381854569	0	199	200	199
Tue Oct 15 17:29:33 2013	1381854573	1	222	223	222
Tue Oct 15 17:29:28 2013	1381854568	1	226	227	226
Tue Oct 15 17:29:41 2013	1381854581	0	234	235	234
Tue Oct 15 17:29:31 2013	1381854571	1	245	246	245
Tue Oct 15 17:29:31 2013	1381854571	1	251	252	251
Tue Oct 15 17:29:32 2013	1381854572	1	251	252	251
Tue Oct 15 17:29:29 2013	1381854569	1	253	254	253
Tue Oct 15 17:29:29 2013	1381854569	0	253	254	253
Tue Oct 15 17:29:45 2013	1381854585	1	260	261	260
Tue Oct 15 17:29:33 2013	1381854573	0	264	265	264
Tue Oct 15 17:29:28 2013	1381854568	1	267	268	267
Tue Oct 15 17:29:31 2013	1381854571	1	272	272	272
Tue Oct 15 17:29:30 2013	1381854570	1	273	273	273
Tue Oct 15 17:29:32 2013	1381854572	1	277	278	277
Tue Oct 15 17:29:41 2013	1381854581	1	278	279	278
Tue Oct 15 17:29:38 2013	1381854578	1	281	282	279
Tue Oct 15 17:29:46 2013	1381854586	0	283	283	282
Tue Oct 15 17:29:35 2013	1381854575	1	292	293	292
Tue Oct 15 17:29:32 2013	1381854572	1	293	293	293
Tue Oct 15 17:29:32 2013	1381854572	0	295	296	295
Tue Oct 15 17:29:28 2013	1381854568	0	296	297	296
Tue Oct 15 17:29:28 2013	1381854568	1	296	297	274
Tue Oct 15 17:29:28 2013	1381854568	1	297	298	297
Tue Oct 15 17:29:39 2013	1381854579	0	303	304	303
Tue Oct 15 17:29:33 2013	1381854573	0	306	306	306
Tue Oct 15 17:29:31 2013	1381854571	1	308	308	308
Tue Oct 15 17:29:43 2013	1381854583	1	309	310	309
Tue Oct 15 17:29:31 2013	1381854571	0	310	311	310
Tue Oct 15 17:29:30 2013	1381854570	1	312	313	312
Tue Oct 15 17:29:45 2013	1381854585	1	315	315	315
Tue Oct 15 17:29:32 2013	1381854572	0	318	319	318
Tue Oct 15 17:29:31 2013	1381854571	1	321	321	321
Tue Oct 15 17:29:33 2013	1381854573	1	323	324	323
Tue Oct 15 17:29:34 2013	1381854574	1	325	325	325
Tue Oct 15 17:29:30 2013	1381854570	1	326	327	326
Tue Oct 15 17:29:43 2013	1381854583	0	330	331	330
