starttime	seconds	ctime	dtime	ttime	wait
Tue Oct 15 17:34:26 2013	1381854866	2	598	600	598
Tue Oct 15 17:34:26 2013	1381854866	2	601	603	601
Tue Oct 15 17:34:26 2013	1381854866	2	621	622	604
Tue Oct 15 17:34:45 2013	1381854885	1	756	757	756
Tue Oct 15 17:34:26 2013	1381854866	2	772	774	772
Tue Oct 15 17:34:26 2013	1381854866	2	787	789	787
Tue Oct 15 17:34:44 2013	1381854884	1	797	798	797
Tue Oct 15 17:34:26 2013	1381854866	2	800	802	788
Tue Oct 15 17:34:26 2013	1381854866	2	806	808	789
Tue Oct 15 17:34:45 2013	1381854885	1	831	832	831
Tue Oct 15 17:34:26 2013	1381854866	2	839	841	812
Tue Oct 15 17:34:26 2013	1381854866	2	839	841	791
Tue Oct 15 17:34:26 2013	1381854866	2	839	841	819
Tue Oct 15 17:34:26 2013	1381854866	2	840	841	822
Tue Oct 15 17:34:26 2013	1381854866	1	840	841	792
Tue Oct 15 17:34:26 2013	1381854866	1	840	842	824
Tue Oct 15 17:34:26 2013	1381854866	2	859	861	859
Tue Oct 15 17:34:26 2013	1381854866	2	866	868	834
Tue Oct 15 17:34:27 2013	1381854867	1	878	879	866
Tue Oct 15 17:34:27 2013	1381854867	1	893	894	893
Tue Oct 15 17:34:44 2013	1381854884	1	899	899	899
Tue Oct 15 17:34:26 2013	1381854866	2	928	930	928
Tue Oct 15 17:34:26 2013	1381854866	2	934	936	934
Tue Oct 15 17:34:26 2013	1381854866	2	940	942	940
Tue Oct 15 17:34:26 2013	1381854866	2	940	942	939
Tue Oct 15 17:34:27 2013	1381854867	1	942	943	942
Tue Oct 15 17:34:27 2013	1381854867	1	952	953	952
Tue Oct 15 17:34:27 2013	1381854867	1	963	964	963
Tue Oct 15 17:34:44 2013	1381854884	0	975	976	975
Tue Oct 15 17:34:27 2013	1381854867	1	986	988	986
Tue Oct 15 17:34:26 2013	1381854866	2	997	998	997
Tue Oct 15 17:34:27 2013	1381854867	1	1015	1016	1015
Tue Oct 15 17:34:30 2013	1381854870	1	1024	1025	1024
Tue Oct 15 17:34:30 2013	1381854870	1	1024	1025	1024
Tue Oct 15 17:34:31 2013	1381854871	1	1029	1030	1014
Tue Oct 15 17:34:28 2013	1381854868	0	1051	1051	1051
Tue Oct 15 17:34:28 2013	1381854868	1	1053	1054	1053
Tue Oct 15 17:34:31 2013	1381854871	1	1054	1055	1054
Tue Oct 15 17:34:28 2013	1381854868	1	1054	1055	1054
Tue Oct 15 17:34:44 2013	1381854884	1	1056	1057	1056
Tue Oct 15 17:34:30 2013	1381854870	1	1058	1058	1058
Tue Oct 15 17:34:28 2013	1381854868	1	1058	1059	1058
Tue Oct 15 17:34:28 2013	1381854868	1	1059	1060	1059
Tue Oct 15 17:34:30 2013	1381854870	1	1061	1062	1061
Tue Oct 15 17:34:30 2013	1381854870	1	1067	1068	1067
Tue Oct 15 17:34:44 2013	1381854884	0	1069	1069	1069
Tue Oct 15 17:34:30 2013	1381854870	0	1070	1071	1070
Tue Oct 15 17:34:33 2013	1381854873	0	1074	1075	1074
Tue Oct 15 17:34:28 2013	1381854868	1	1076	1077	1076
Tue Oct 15 17:34:31 2013	1381854871	0	1078	1078	1078
Tue Oct 15 17:34:44 2013	1381854884	1	1079	1080	1074
Tue Oct 15 17:34:27 2013	1381854867	1	1080	1081	1057
Tue Oct 15 17:34:28 2013	1381854868	1	1083	1084	1083
Tue Oct 15 17:34:40 2013	1381854880	1	1083	1084	1083
Tue Oct 15 17:34:27 2013	1381854867	1	1084	1085	1084
Tue Oct 15 17:34:44 2013	1381854884	1	1084	1085	1084
Tue Oct 15 17:34:30 2013	1381854870	0	1086	1087	1086
Tue Oct 15 17:34:31 2013	1381854871	1	1086	1087	1086
Tue Oct 15 17:34:27 2013	1381854867	1	1088	1089	1088
Tue Oct 15 17:34:31 2013	1381854871	1	1088	1089	1067
Tue Oct 15 17:34:30 2013	1381854870	0	1093	1094	1093
Tue Oct 15 17:34:30 2013	1381854870	1	1096	1097	1096
Tue Oct 15 17:34:29 2013	1381854869	1	1100	1100	1100
Tue Oct 15 17:34:28 2013	1381854868	1	1105	1106	1105
Tue Oct 15 17:34:32 2013	1381854872	1	1117	1118	1117
Tue Oct 15 17:34:28 2013	1381854868	1	1118	1119	1118
Tue Oct 15 17:34:29 2013	1381854869	1	1121	1122	1121
Tue Oct 15 17:34:31 2013	1381854871	1	1122	1123	1122
Tue Oct 15 17:34:30 2013	1381854870	1	1126	1126	1126
Tue Oct 15 17:34:31 2013	1381854871	1	1126	1127	1126
Tue Oct 15 17:34:31 2013	1381854871	1	1128	1129	1128
Tue Oct 15 17:34:31 2013	1381854871	0	1130	1130	1130
Tue Oct 15 17:34:37 2013	1381854877	0	1132	1133	1132
Tue Oct 15 17:34:31 2013	1381854871	1	1137	1138	1137
Tue Oct 15 17:34:31 2013	1381854871	0	1137	1138	1137
Tue Oct 15 17:34:34 2013	1381854874	1	1140	1141	1105
Tue Oct 15 17:34:30 2013	1381854870	1	1144	1145	1144
Tue Oct 15 17:34:44 2013	1381854884	1	1145	1145	1145
Tue Oct 15 17:34:31 2013	1381854871	1	1145	1146	1145
Tue Oct 15 17:34:30 2013	1381854870	0	1148	1149	1148
Tue Oct 15 17:34:31 2013	1381854871	0	1149	1149	1149
Tue Oct 15 17:34:27 2013	1381854867	1	1156	1157	1156
Tue Oct 15 17:34:41 2013	1381854881	1	1162	1163	1162
Tue Oct 15 17:34:29 2013	1381854869	1	1162	1163	1162
Tue Oct 15 17:34:42 2013	1381854882	1	1166	1167	1166
Tue Oct 15 17:34:29 2013	1381854869	1	1177	1178	1177
Tue Oct 15 17:34:32 2013	1381854872	1	1186	1186	1186
Tue Oct 15 17:34:42 2013	1381854882	1	1188	1189	1188
Tue Oct 15 17:34:31 2013	1381854871	1	1188	1189	1188
Tue Oct 15 17:34:31 2013	1381854871	1	1189	1190	1189
Tue Oct 15 17:34:28 2013	1381854868	1	1191	1192	1191
Tue Oct 15 17:34:29 2013	1381854869	0	1192	1193	1192
Tue Oct 15 17:34:29 2013	1381854869	1	1195	1196	1195
Tue Oct 15 17:34:29 2013	1381854869	1	1197	1198	1197
Tue Oct 15 17:34:41 2013	1381854881	1	1201	1202	1201
Tue Oct 15 17:34:41 2013	1381854881	1	1204	1205	1182
Tue Oct 15 17:34:37 2013	1381854877	1	1206	1207	1206
