starttime	seconds	ctime	dtime	ttime	wait
Tue Oct 15 17:40:38 2013	1381855238	2	1281	1283	1281
Tue Oct 15 17:40:38 2013	1381855238	2	1315	1317	1315
Tue Oct 15 17:40:38 2013	1381855238	2	1321	1323	1321
Tue Oct 15 17:40:38 2013	1381855238	2	1321	1323	1321
Tue Oct 15 17:40:38 2013	1381855238	2	1325	1327	1325
Tue Oct 15 17:40:38 2013	1381855238	2	1381	1383	1341
Tue Oct 15 17:40:38 2013	1381855238	2	1381	1383	1332
Tue Oct 15 17:40:38 2013	1381855238	2	1381	1383	1346
Tue Oct 15 17:40:38 2013	1381855238	2	1381	1383	1349
Tue Oct 15 17:40:38 2013	1381855238	2	1381	1383	1345
Tue Oct 15 17:40:38 2013	1381855238	2	1381	1383	1349
Tue Oct 15 17:40:38 2013	1381855238	2	1381	1383	1336
Tue Oct 15 17:40:38 2013	1381855238	2	1381	1383	1347
Tue Oct 15 17:40:38 2013	1381855238	2	1381	1383	1339
Tue Oct 15 17:40:38 2013	1381855238	2	1381	1383	1336
Tue Oct 15 17:40:38 2013	1381855238	2	1381	1383	1350
Tue Oct 15 17:40:38 2013	1381855238	2	1422	1424	1422
Tue Oct 15 17:40:38 2013	1381855238	2	1425	1427	1425
Tue Oct 15 17:40:38 2013	1381855238	2	1431	1433	1431
Tue Oct 15 17:40:38 2013	1381855238	2	1459	1461	1428
Tue Oct 15 17:40:38 2013	1381855238	2	1482	1484	1445
Tue Oct 15 17:40:38 2013	1381855238	2	1483	1485	1449
Tue Oct 15 17:40:38 2013	1381855238	2	1501	1503	1468
Tue Oct 15 17:40:38 2013	1381855238	2	1501	1503	1457
Tue Oct 15 17:40:38 2013	1381855238	2	1508	1510	1475
Tue Oct 15 17:40:38 2013	1381855238	2	1570	1572	1570
Tue Oct 15 17:40:38 2013	1381855238	2	1583	1585	1583
Tue Oct 15 17:40:38 2013	1381855238	2	1591	1593	1591
Tue Oct 15 17:40:38 2013	1381855238	2	1594	1596	1594
Tue Oct 15 17:40:38 2013	1381855238	2	1598	1600	1598
Tue Oct 15 17:40:38 2013	1381855238	2	1608	1610	1608
Tue Oct 15 17:40:38 2013	1381855238	2	1610	1612	1610
Tue Oct 15 17:40:38 2013	1381855238	2	1637	1639	1637
Tue Oct 15 17:40:38 2013	1381855238	2	1648	1650	1648
Tue Oct 15 17:40:56 2013	1381855256	1	1654	1654	1654
Tue Oct 15 17:40:38 2013	1381855238	2	1659	1661	1659
Tue Oct 15 17:40:56 2013	1381855256	1	1679	1680	1679
Tue Oct 15 17:40:39 2013	1381855239	1	1690	1691	1661
Tue Oct 15 17:40:39 2013	1381855239	1	1690	1691	1667
Tue Oct 15 17:40:56 2013	1381855256	1	1710	1711	1710
Tue Oct 15 17:40:39 2013	1381855239	0	1738	1738	1695
Tue Oct 15 17:40:39 2013	1381855239	1	1746	1747	1727
Tue Oct 15 17:40:39 2013	1381855239	1	1791	1791	1791
Tue Oct 15 17:40:39 2013	1381855239	1	1791	1792	1791
Tue Oct 15 17:40:39 2013	1381855239	0	1840	1841	1840
Tue Oct 15 17:40:39 2013	1381855239	1	1857	1858	1821
Tue Oct 15 17:40:56 2013	1381855256	1	1861	1861	1860
Tue Oct 15 17:40:39 2013	1381855239	1	1868	1869	1868
Tue Oct 15 17:40:39 2013	1381855239	1	1883	1884	1883
Tue Oct 15 17:40:39 2013	1381855239	1	1886	1887	1886
Tue Oct 15 17:40:56 2013	1381855256	1	1890	1891	1890
Tue Oct 15 17:40:56 2013	1381855256	1	1930	1931	1930
Tue Oct 15 17:40:56 2013	1381855256	1	1944	1944	1944
