starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 24 12:48:50 2013	1382615330	0	3	3	3
Thu Oct 24 12:48:50 2013	1382615330	0	3	3	3
Thu Oct 24 12:48:50 2013	1382615330	0	3	3	3
Thu Oct 24 12:48:50 2013	1382615330	0	3	3	3
Thu Oct 24 12:48:46 2013	1382615326	0	3	4	3
Thu Oct 24 12:48:46 2013	1382615326	0	4	4	3
Thu Oct 24 12:48:51 2013	1382615331	0	4	4	4
Thu Oct 24 12:48:50 2013	1382615330	0	4	4	4
Thu Oct 24 12:48:46 2013	1382615326	0	5	5	4
Thu Oct 24 12:48:50 2013	1382615330	0	5	5	5
Thu Oct 24 12:48:51 2013	1382615331	0	5	5	5
Thu Oct 24 12:48:50 2013	1382615330	0	5	5	5
Thu Oct 24 12:48:50 2013	1382615330	0	5	5	5
Thu Oct 24 12:48:50 2013	1382615330	0	6	6	4
Thu Oct 24 12:48:50 2013	1382615330	0	6	6	6
Thu Oct 24 12:48:51 2013	1382615331	0	8	8	7
Thu Oct 24 12:48:45 2013	1382615325	1	6	8	4
Thu Oct 24 12:48:45 2013	1382615325	3	6	9	5
Thu Oct 24 12:48:45 2013	1382615325	2	7	9	4
Thu Oct 24 12:48:51 2013	1382615331	0	9	9	9
Thu Oct 24 12:48:51 2013	1382615331	0	10	10	10
Thu Oct 24 12:48:45 2013	1382615325	3	10	12	8
Thu Oct 24 12:48:45 2013	1382615325	3	10	13	4
Thu Oct 24 12:48:51 2013	1382615331	0	13	13	13
Thu Oct 24 12:48:51 2013	1382615331	0	14	14	14
Thu Oct 24 12:48:45 2013	1382615325	2	14	16	14
Thu Oct 24 12:48:51 2013	1382615331	0	17	17	17
Thu Oct 24 12:48:45 2013	1382615325	4	13	17	7
Thu Oct 24 12:48:45 2013	1382615325	0	18	18	17
Thu Oct 24 12:48:45 2013	1382615325	5	15	20	9
Thu Oct 24 12:48:50 2013	1382615330	1	19	20	19
Thu Oct 24 12:48:51 2013	1382615331	0	20	20	20
Thu Oct 24 12:48:50 2013	1382615330	1	20	21	20
Thu Oct 24 12:48:45 2013	1382615325	3	21	23	20
Thu Oct 24 12:48:45 2013	1382615325	3	20	23	18
Thu Oct 24 12:48:45 2013	1382615325	15	9	24	8
Thu Oct 24 12:48:50 2013	1382615330	0	24	24	24
Thu Oct 24 12:48:45 2013	1382615325	13	11	24	10
Thu Oct 24 12:48:45 2013	1382615325	13	12	24	11
Thu Oct 24 12:48:45 2013	1382615325	13	12	24	11
Thu Oct 24 12:48:45 2013	1382615325	8	17	25	14
Thu Oct 24 12:48:45 2013	1382615325	10	15	25	14
Thu Oct 24 12:48:45 2013	1382615325	9	17	25	13
Thu Oct 24 12:48:45 2013	1382615325	10	16	25	11
Thu Oct 24 12:48:50 2013	1382615330	0	26	26	25
Thu Oct 24 12:48:50 2013	1382615330	0	26	26	26
Thu Oct 24 12:48:45 2013	1382615325	2	25	27	24
Thu Oct 24 12:48:45 2013	1382615325	7	19	27	12
Thu Oct 24 12:48:45 2013	1382615325	0	27	27	26
Thu Oct 24 12:48:45 2013	1382615325	3	25	28	24
Thu Oct 24 12:48:50 2013	1382615330	1	27	28	27
Thu Oct 24 12:48:45 2013	1382615325	2	27	29	26
Thu Oct 24 12:48:45 2013	1382615325	2	28	29	26
Thu Oct 24 12:48:45 2013	1382615325	2	27	29	26
Thu Oct 24 12:48:50 2013	1382615330	0	32	32	32
Thu Oct 24 12:48:45 2013	1382615325	12	24	36	21
Thu Oct 24 12:48:50 2013	1382615330	1	36	36	35
Thu Oct 24 12:48:50 2013	1382615330	0	37	37	37
Thu Oct 24 12:48:45 2013	1382615325	16	21	37	17
Thu Oct 24 12:48:45 2013	1382615325	19	19	38	19
Thu Oct 24 12:48:45 2013	1382615325	19	20	39	18
Thu Oct 24 12:48:45 2013	1382615325	18	21	39	20
Thu Oct 24 12:48:50 2013	1382615330	1	40	40	39
Thu Oct 24 12:48:45 2013	1382615325	18	23	41	22
Thu Oct 24 12:48:45 2013	1382615325	17	24	41	23
Thu Oct 24 12:48:50 2013	1382615330	1	40	41	40
Thu Oct 24 12:48:45 2013	1382615325	16	25	41	22
Thu Oct 24 12:48:45 2013	1382615325	16	25	41	24
Thu Oct 24 12:48:45 2013	1382615325	22	20	42	16
Thu Oct 24 12:48:45 2013	1382615325	18	24	42	21
Thu Oct 24 12:48:45 2013	1382615325	12	29	42	25
Thu Oct 24 12:48:50 2013	1382615330	0	42	42	41
Thu Oct 24 12:48:45 2013	1382615325	21	21	42	17
Thu Oct 24 12:48:45 2013	1382615325	17	25	42	22
Thu Oct 24 12:48:45 2013	1382615325	17	26	42	25
Thu Oct 24 12:48:45 2013	1382615325	12	30	42	28
Thu Oct 24 12:48:45 2013	1382615325	20	23	42	18
Thu Oct 24 12:48:45 2013	1382615325	12	31	43	27
Thu Oct 24 12:48:45 2013	1382615325	0	42	43	42
Thu Oct 24 12:48:45 2013	1382615325	20	23	43	21
