starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 24 12:47:51 2013	1382615271	0	3	3	3
Thu Oct 24 12:47:51 2013	1382615271	0	3	3	3
Thu Oct 24 12:47:50 2013	1382615270	1	3	3	3
Thu Oct 24 12:47:53 2013	1382615273	0	3	3	3
Thu Oct 24 12:47:51 2013	1382615271	0	3	3	3
Thu Oct 24 12:47:50 2013	1382615270	0	3	3	3
Thu Oct 24 12:47:50 2013	1382615270	0	3	4	3
Thu Oct 24 12:47:50 2013	1382615270	0	3	4	3
Thu Oct 24 12:47:53 2013	1382615273	0	4	4	4
Thu Oct 24 12:47:51 2013	1382615271	0	4	4	4
Thu Oct 24 12:47:53 2013	1382615273	0	4	4	4
Thu Oct 24 12:47:50 2013	1382615270	1	3	4	2
Thu Oct 24 12:47:50 2013	1382615270	1	4	4	4
Thu Oct 24 12:47:53 2013	1382615273	0	4	5	4
Thu Oct 24 12:47:51 2013	1382615271	0	5	5	4
Thu Oct 24 12:47:53 2013	1382615273	0	5	5	5
Thu Oct 24 12:47:50 2013	1382615270	0	4	5	4
Thu Oct 24 12:47:51 2013	1382615271	0	5	5	5
Thu Oct 24 12:47:50 2013	1382615270	0	5	5	4
Thu Oct 24 12:47:53 2013	1382615273	0	5	5	5
Thu Oct 24 12:47:53 2013	1382615273	0	5	5	5
Thu Oct 24 12:47:53 2013	1382615273	0	5	5	3
Thu Oct 24 12:47:50 2013	1382615270	1	4	5	4
Thu Oct 24 12:47:51 2013	1382615271	0	5	5	5
Thu Oct 24 12:47:51 2013	1382615271	0	5	5	5
Thu Oct 24 12:47:50 2013	1382615270	0	5	5	4
Thu Oct 24 12:47:50 2013	1382615270	0	5	5	4
Thu Oct 24 12:47:50 2013	1382615270	0	5	5	4
Thu Oct 24 12:47:53 2013	1382615273	0	5	5	5
Thu Oct 24 12:47:51 2013	1382615271	0	5	6	5
Thu Oct 24 12:47:50 2013	1382615270	0	5	6	3
Thu Oct 24 12:47:50 2013	1382615270	0	5	6	4
Thu Oct 24 12:47:53 2013	1382615273	0	6	6	6
Thu Oct 24 12:47:50 2013	1382615270	2	4	6	4
Thu Oct 24 12:47:50 2013	1382615270	0	6	6	4
Thu Oct 24 12:47:51 2013	1382615271	0	6	6	6
Thu Oct 24 12:47:53 2013	1382615273	0	6	6	6
Thu Oct 24 12:47:53 2013	1382615273	0	7	7	6
