starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 24 12:49:06 2013	1382615346	0	3	3	2
Thu Oct 24 12:49:06 2013	1382615346	0	3	3	3
Thu Oct 24 12:49:06 2013	1382615346	0	3	4	3
Thu Oct 24 12:49:06 2013	1382615346	0	4	4	4
Thu Oct 24 12:49:06 2013	1382615346	0	4	4	3
Thu Oct 24 12:49:06 2013	1382615346	1	4	5	3
Thu Oct 24 12:49:01 2013	1382615341	1	5	6	4
Thu Oct 24 12:49:06 2013	1382615346	1	4	6	3
Thu Oct 24 12:49:06 2013	1382615346	1	5	6	4
Thu Oct 24 12:49:01 2013	1382615341	2	5	7	4
Thu Oct 24 12:49:01 2013	1382615341	1	6	7	6
Thu Oct 24 12:49:01 2013	1382615341	2	5	7	5
Thu Oct 24 12:49:01 2013	1382615341	1	6	8	6
Thu Oct 24 12:49:01 2013	1382615341	2	6	8	3
Thu Oct 24 12:49:01 2013	1382615341	3	6	8	4
Thu Oct 24 12:49:01 2013	1382615341	2	6	9	3
Thu Oct 24 12:49:01 2013	1382615341	3	6	9	5
Thu Oct 24 12:49:01 2013	1382615341	2	7	9	6
Thu Oct 24 12:49:01 2013	1382615341	1	8	9	7
Thu Oct 24 12:49:01 2013	1382615341	4	6	10	4
Thu Oct 24 12:49:01 2013	1382615341	2	7	10	5
Thu Oct 24 12:49:01 2013	1382615341	2	7	10	6
Thu Oct 24 12:49:01 2013	1382615341	4	6	10	6
Thu Oct 24 12:49:01 2013	1382615341	2	8	10	8
Thu Oct 24 12:49:01 2013	1382615341	2	8	10	5
Thu Oct 24 12:49:01 2013	1382615341	4	6	10	5
Thu Oct 24 12:49:01 2013	1382615341	2	8	10	6
Thu Oct 24 12:49:01 2013	1382615341	4	7	11	5
Thu Oct 24 12:49:01 2013	1382615341	5	7	12	6
Thu Oct 24 12:49:06 2013	1382615346	0	14	14	14
Thu Oct 24 12:49:01 2013	1382615341	1	13	14	12
Thu Oct 24 12:49:01 2013	1382615341	5	9	15	6
Thu Oct 24 12:49:01 2013	1382615341	4	12	16	9
Thu Oct 24 12:49:01 2013	1382615341	2	15	17	14
Thu Oct 24 12:49:01 2013	1382615341	2	15	17	15
Thu Oct 24 12:49:06 2013	1382615346	0	18	18	18
Thu Oct 24 12:49:01 2013	1382615341	2	16	19	16
Thu Oct 24 12:49:01 2013	1382615341	2	17	19	14
Thu Oct 24 12:49:06 2013	1382615346	0	20	20	20
Thu Oct 24 12:49:06 2013	1382615346	0	21	21	20
Thu Oct 24 12:49:01 2013	1382615341	4	17	22	15
Thu Oct 24 12:49:01 2013	1382615341	2	20	22	17
Thu Oct 24 12:49:01 2013	1382615341	3	19	22	19
Thu Oct 24 12:49:06 2013	1382615346	0	22	22	22
Thu Oct 24 12:49:01 2013	1382615341	3	20	23	20
Thu Oct 24 12:49:01 2013	1382615341	2	22	23	20
Thu Oct 24 12:49:06 2013	1382615346	0	25	25	24
Thu Oct 24 12:49:01 2013	1382615341	1	25	26	22
Thu Oct 24 12:49:01 2013	1382615341	3	24	27	22
Thu Oct 24 12:49:06 2013	1382615346	1	26	27	25
