starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 24 12:48:16 2013	1382615296	0	3	3	3
Thu Oct 24 12:48:13 2013	1382615293	0	3	3	3
Thu Oct 24 12:48:16 2013	1382615296	0	4	4	3
Thu Oct 24 12:48:13 2013	1382615293	0	3	4	3
Thu Oct 24 12:48:13 2013	1382615293	0	4	4	3
Thu Oct 24 12:48:13 2013	1382615293	0	4	4	3
Thu Oct 24 12:48:13 2013	1382615293	0	4	4	4
Thu Oct 24 12:48:16 2013	1382615296	0	4	4	4
Thu Oct 24 12:48:16 2013	1382615296	0	4	4	4
Thu Oct 24 12:48:13 2013	1382615293	0	5	5	4
Thu Oct 24 12:48:12 2013	1382615292	0	5	5	3
Thu Oct 24 12:48:16 2013	1382615296	0	4	5	3
Thu Oct 24 12:48:16 2013	1382615296	1	4	5	4
Thu Oct 24 12:48:16 2013	1382615296	0	5	5	5
Thu Oct 24 12:48:13 2013	1382615293	2	3	5	2
Thu Oct 24 12:48:16 2013	1382615296	1	4	5	4
Thu Oct 24 12:48:16 2013	1382615296	0	5	5	5
Thu Oct 24 12:48:12 2013	1382615292	0	5	5	4
Thu Oct 24 12:48:12 2013	1382615292	1	4	6	4
Thu Oct 24 12:48:16 2013	1382615296	0	5	6	4
Thu Oct 24 12:48:13 2013	1382615293	0	6	6	6
Thu Oct 24 12:48:12 2013	1382615292	3	4	7	4
Thu Oct 24 12:48:12 2013	1382615292	1	6	7	6
Thu Oct 24 12:48:12 2013	1382615292	1	6	7	6
Thu Oct 24 12:48:12 2013	1382615292	0	8	8	8
Thu Oct 24 12:48:12 2013	1382615292	3	5	8	4
Thu Oct 24 12:48:12 2013	1382615292	2	7	9	6
Thu Oct 24 12:48:12 2013	1382615292	1	8	9	7
Thu Oct 24 12:48:16 2013	1382615296	0	9	9	9
Thu Oct 24 12:48:12 2013	1382615292	2	8	9	6
Thu Oct 24 12:48:12 2013	1382615292	0	9	9	9
Thu Oct 24 12:48:12 2013	1382615292	2	8	10	6
Thu Oct 24 12:48:12 2013	1382615292	3	7	10	6
Thu Oct 24 12:48:12 2013	1382615292	3	8	10	5
Thu Oct 24 12:48:13 2013	1382615293	0	11	11	11
Thu Oct 24 12:48:12 2013	1382615292	3	8	11	7
Thu Oct 24 12:48:12 2013	1382615292	2	9	11	8
Thu Oct 24 12:48:12 2013	1382615292	4	8	11	7
Thu Oct 24 12:48:12 2013	1382615292	4	7	11	5
Thu Oct 24 12:48:12 2013	1382615292	6	6	12	5
Thu Oct 24 12:48:12 2013	1382615292	0	12	12	12
Thu Oct 24 12:48:12 2013	1382615292	2	10	12	10
