starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 04 12:11:55 2013	1383567115	0	146	146	146
Mon Nov 04 12:11:17 2013	1383567077	0	147	147	147
Mon Nov 04 12:11:30 2013	1383567090	0	147	147	147
Mon Nov 04 12:11:13 2013	1383567073	0	147	147	147
Mon Nov 04 12:11:33 2013	1383567093	0	147	147	147
Mon Nov 04 12:11:36 2013	1383567096	0	147	147	147
Mon Nov 04 12:11:25 2013	1383567085	0	147	147	147
Mon Nov 04 12:11:37 2013	1383567097	0	147	147	147
Mon Nov 04 12:11:22 2013	1383567082	0	147	147	147
Mon Nov 04 12:11:24 2013	1383567084	0	147	147	147
Mon Nov 04 12:11:37 2013	1383567097	0	147	148	147
Mon Nov 04 12:11:46 2013	1383567106	0	147	148	147
Mon Nov 04 12:11:17 2013	1383567077	0	147	148	147
Mon Nov 04 12:11:49 2013	1383567109	0	148	148	148
Mon Nov 04 12:11:25 2013	1383567085	0	148	148	148
Mon Nov 04 12:11:33 2013	1383567093	0	148	148	148
Mon Nov 04 12:11:24 2013	1383567084	0	148	148	148
Mon Nov 04 12:11:13 2013	1383567073	0	148	148	148
Mon Nov 04 12:11:23 2013	1383567083	0	148	148	148
Mon Nov 04 12:11:33 2013	1383567093	0	148	148	148
Mon Nov 04 12:11:34 2013	1383567094	0	148	148	148
Mon Nov 04 12:11:17 2013	1383567077	0	148	148	148
Mon Nov 04 12:11:19 2013	1383567079	0	148	148	148
Mon Nov 04 12:11:15 2013	1383567075	0	148	148	148
Mon Nov 04 12:11:25 2013	1383567085	0	148	148	148
Mon Nov 04 12:11:13 2013	1383567073	0	148	148	148
Mon Nov 04 12:11:51 2013	1383567111	0	148	148	148
Mon Nov 04 12:11:16 2013	1383567076	0	148	148	148
Mon Nov 04 12:11:21 2013	1383567081	0	148	148	148
Mon Nov 04 12:11:12 2013	1383567072	0	148	148	148
Mon Nov 04 12:11:34 2013	1383567094	0	148	148	148
Mon Nov 04 12:11:38 2013	1383567098	0	148	148	148
Mon Nov 04 12:11:26 2013	1383567086	0	148	148	148
Mon Nov 04 12:11:22 2013	1383567082	0	148	148	148
Mon Nov 04 12:11:37 2013	1383567097	0	148	148	148
Mon Nov 04 12:11:36 2013	1383567096	0	148	148	148
Mon Nov 04 12:11:28 2013	1383567088	0	148	148	148
Mon Nov 04 12:11:59 2013	1383567119	0	148	148	148
Mon Nov 04 12:11:14 2013	1383567074	0	148	148	148
Mon Nov 04 12:11:33 2013	1383567093	0	148	148	148
Mon Nov 04 12:11:57 2013	1383567117	0	148	148	148
Mon Nov 04 12:11:22 2013	1383567082	0	148	148	148
Mon Nov 04 12:11:57 2013	1383567117	0	148	148	148
Mon Nov 04 12:11:16 2013	1383567076	0	148	148	148
Mon Nov 04 12:11:59 2013	1383567119	0	148	148	148
Mon Nov 04 12:11:16 2013	1383567076	0	148	148	148
Mon Nov 04 12:11:49 2013	1383567109	0	148	148	148
Mon Nov 04 12:11:31 2013	1383567091	0	148	148	148
Mon Nov 04 12:11:23 2013	1383567083	0	148	148	148
Mon Nov 04 12:11:30 2013	1383567090	0	148	148	148
Mon Nov 04 12:11:56 2013	1383567116	0	148	148	148
Mon Nov 04 12:11:35 2013	1383567095	0	148	148	148
Mon Nov 04 12:11:26 2013	1383567086	0	148	149	148
Mon Nov 04 12:11:17 2013	1383567077	0	148	149	148
Mon Nov 04 12:11:20 2013	1383567080	0	148	149	148
Mon Nov 04 12:11:20 2013	1383567080	0	148	149	148
Mon Nov 04 12:11:45 2013	1383567105	0	149	149	148
Mon Nov 04 12:11:59 2013	1383567119	0	149	149	149
Mon Nov 04 12:11:34 2013	1383567094	0	149	149	149
Mon Nov 04 12:11:53 2013	1383567113	0	149	149	149
Mon Nov 04 12:11:33 2013	1383567093	0	149	149	149
Mon Nov 04 12:11:47 2013	1383567107	0	149	149	149
Mon Nov 04 12:11:48 2013	1383567108	0	149	149	149
Mon Nov 04 12:11:40 2013	1383567100	0	149	149	149
Mon Nov 04 12:11:22 2013	1383567082	0	149	149	149
Mon Nov 04 12:11:19 2013	1383567079	0	149	149	149
Mon Nov 04 12:11:34 2013	1383567094	0	149	149	149
Mon Nov 04 12:11:52 2013	1383567112	0	149	149	149
Mon Nov 04 12:11:57 2013	1383567117	0	149	149	149
Mon Nov 04 12:11:22 2013	1383567082	0	149	149	149
Mon Nov 04 12:11:43 2013	1383567103	0	149	149	149
Mon Nov 04 12:11:15 2013	1383567075	0	149	149	149
Mon Nov 04 12:11:57 2013	1383567117	0	149	149	149
Mon Nov 04 12:11:39 2013	1383567099	0	149	149	149
Mon Nov 04 12:11:32 2013	1383567092	0	149	149	149
Mon Nov 04 12:11:56 2013	1383567116	0	149	149	149
Mon Nov 04 12:11:58 2013	1383567118	0	149	149	149
Mon Nov 04 12:11:46 2013	1383567106	0	149	149	149
Mon Nov 04 12:12:00 2013	1383567120	0	149	149	149
Mon Nov 04 12:11:40 2013	1383567100	0	149	149	149
Mon Nov 04 12:11:48 2013	1383567108	0	149	149	149
Mon Nov 04 12:12:00 2013	1383567120	0	149	149	149
Mon Nov 04 12:11:38 2013	1383567098	0	149	149	149
Mon Nov 04 12:11:18 2013	1383567078	0	149	149	149
Mon Nov 04 12:11:45 2013	1383567105	0	149	149	149
Mon Nov 04 12:11:48 2013	1383567108	0	149	149	149
Mon Nov 04 12:11:22 2013	1383567082	0	149	149	149
Mon Nov 04 12:11:12 2013	1383567072	0	149	149	149
Mon Nov 04 12:11:32 2013	1383567092	0	149	149	149
Mon Nov 04 12:11:56 2013	1383567116	0	149	149	149
Mon Nov 04 12:11:26 2013	1383567086	0	149	149	149
Mon Nov 04 12:11:14 2013	1383567074	0	149	149	149
Mon Nov 04 12:11:33 2013	1383567093	0	149	149	149
Mon Nov 04 12:11:35 2013	1383567095	0	149	149	149
Mon Nov 04 12:11:13 2013	1383567073	0	149	149	149
Mon Nov 04 12:11:51 2013	1383567111	0	149	149	149
Mon Nov 04 12:11:42 2013	1383567102	0	149	149	149
Mon Nov 04 12:11:24 2013	1383567084	0	149	149	149
