starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 04 12:10:37 2013	1383567037	0	240	240	240
Mon Nov 04 12:10:51 2013	1383567051	0	242	242	242
Mon Nov 04 12:10:49 2013	1383567049	0	243	243	243
Mon Nov 04 12:10:36 2013	1383567036	0	252	252	252
Mon Nov 04 12:10:36 2013	1383567036	0	253	253	253
Mon Nov 04 12:10:33 2013	1383567033	0	260	260	260
Mon Nov 04 12:10:35 2013	1383567035	0	261	261	261
Mon Nov 04 12:10:38 2013	1383567038	0	264	264	264
Mon Nov 04 12:10:36 2013	1383567036	0	277	277	277
Mon Nov 04 12:10:36 2013	1383567036	0	278	278	278
Mon Nov 04 12:10:37 2013	1383567037	0	294	294	294
Mon Nov 04 12:10:36 2013	1383567036	0	296	296	296
Mon Nov 04 12:10:37 2013	1383567037	0	300	300	300
Mon Nov 04 12:10:37 2013	1383567037	0	301	301	301
Mon Nov 04 12:10:33 2013	1383567033	0	305	305	304
Mon Nov 04 12:10:33 2013	1383567033	0	305	305	305
Mon Nov 04 12:10:33 2013	1383567033	0	306	306	306
Mon Nov 04 12:10:36 2013	1383567036	0	309	309	309
Mon Nov 04 12:10:36 2013	1383567036	0	311	311	311
Mon Nov 04 12:10:33 2013	1383567033	0	312	312	312
Mon Nov 04 12:10:44 2013	1383567044	0	313	313	313
Mon Nov 04 12:10:35 2013	1383567035	0	313	313	313
Mon Nov 04 12:10:51 2013	1383567051	0	313	313	313
Mon Nov 04 12:10:33 2013	1383567033	0	317	317	317
Mon Nov 04 12:10:39 2013	1383567039	0	318	318	318
Mon Nov 04 12:10:34 2013	1383567034	0	319	319	319
Mon Nov 04 12:10:51 2013	1383567051	0	319	319	319
Mon Nov 04 12:10:33 2013	1383567033	0	323	324	323
Mon Nov 04 12:10:33 2013	1383567033	1	324	324	324
Mon Nov 04 12:10:37 2013	1383567037	0	326	326	326
Mon Nov 04 12:10:36 2013	1383567036	0	328	328	328
Mon Nov 04 12:10:36 2013	1383567036	0	329	329	329
Mon Nov 04 12:10:35 2013	1383567035	0	330	331	330
Mon Nov 04 12:10:36 2013	1383567036	0	333	333	333
Mon Nov 04 12:10:37 2013	1383567037	0	335	335	335
Mon Nov 04 12:10:37 2013	1383567037	0	336	336	335
Mon Nov 04 12:10:37 2013	1383567037	0	336	336	336
Mon Nov 04 12:10:36 2013	1383567036	0	337	337	337
Mon Nov 04 12:10:36 2013	1383567036	0	338	338	338
Mon Nov 04 12:10:36 2013	1383567036	0	338	338	338
Mon Nov 04 12:10:46 2013	1383567046	0	339	339	339
Mon Nov 04 12:10:33 2013	1383567033	0	340	340	340
Mon Nov 04 12:10:37 2013	1383567037	0	341	341	341
Mon Nov 04 12:10:44 2013	1383567044	0	343	343	343
Mon Nov 04 12:10:34 2013	1383567034	0	343	343	343
Mon Nov 04 12:10:37 2013	1383567037	0	343	343	343
Mon Nov 04 12:10:37 2013	1383567037	0	343	344	343
Mon Nov 04 12:10:34 2013	1383567034	0	344	344	344
Mon Nov 04 12:10:36 2013	1383567036	0	345	345	345
Mon Nov 04 12:10:38 2013	1383567038	0	353	353	353
Mon Nov 04 12:10:36 2013	1383567036	0	353	353	353
Mon Nov 04 12:10:37 2013	1383567037	0	354	354	354
Mon Nov 04 12:10:37 2013	1383567037	0	354	354	354
Mon Nov 04 12:10:46 2013	1383567046	0	355	355	355
Mon Nov 04 12:10:34 2013	1383567034	0	356	356	356
Mon Nov 04 12:10:34 2013	1383567034	0	357	357	356
Mon Nov 04 12:10:34 2013	1383567034	0	357	357	357
Mon Nov 04 12:10:49 2013	1383567049	0	359	359	359
Mon Nov 04 12:10:36 2013	1383567036	0	361	361	361
Mon Nov 04 12:10:33 2013	1383567033	0	362	362	362
Mon Nov 04 12:10:46 2013	1383567046	0	364	364	364
Mon Nov 04 12:10:37 2013	1383567037	0	365	365	364
Mon Nov 04 12:10:37 2013	1383567037	0	365	365	365
Mon Nov 04 12:10:35 2013	1383567035	0	366	366	366
Mon Nov 04 12:10:34 2013	1383567034	0	367	367	367
Mon Nov 04 12:10:42 2013	1383567042	0	368	368	368
Mon Nov 04 12:10:36 2013	1383567036	0	368	368	368
Mon Nov 04 12:10:43 2013	1383567043	0	368	368	368
Mon Nov 04 12:10:36 2013	1383567036	0	369	369	369
Mon Nov 04 12:10:41 2013	1383567041	0	369	369	369
Mon Nov 04 12:10:35 2013	1383567035	0	369	369	369
Mon Nov 04 12:10:37 2013	1383567037	0	369	369	369
Mon Nov 04 12:10:37 2013	1383567037	0	370	370	370
Mon Nov 04 12:10:47 2013	1383567047	0	371	371	371
Mon Nov 04 12:10:35 2013	1383567035	0	372	372	372
Mon Nov 04 12:10:34 2013	1383567034	0	373	373	373
Mon Nov 04 12:10:35 2013	1383567035	0	374	374	374
Mon Nov 04 12:10:35 2013	1383567035	0	377	377	377
Mon Nov 04 12:10:37 2013	1383567037	0	378	378	378
Mon Nov 04 12:10:39 2013	1383567039	0	379	379	379
Mon Nov 04 12:10:37 2013	1383567037	0	379	379	379
Mon Nov 04 12:10:37 2013	1383567037	0	379	379	379
Mon Nov 04 12:10:36 2013	1383567036	0	380	380	380
Mon Nov 04 12:10:36 2013	1383567036	0	380	381	380
Mon Nov 04 12:10:33 2013	1383567033	0	381	381	381
Mon Nov 04 12:10:35 2013	1383567035	0	383	383	383
Mon Nov 04 12:10:37 2013	1383567037	0	384	384	384
Mon Nov 04 12:10:37 2013	1383567037	0	385	385	385
Mon Nov 04 12:10:42 2013	1383567042	0	385	385	385
Mon Nov 04 12:10:46 2013	1383567046	0	385	385	385
Mon Nov 04 12:10:43 2013	1383567043	0	385	385	385
Mon Nov 04 12:10:33 2013	1383567033	0	386	386	386
Mon Nov 04 12:10:45 2013	1383567045	0	387	387	387
Mon Nov 04 12:10:48 2013	1383567048	0	388	388	388
Mon Nov 04 12:10:35 2013	1383567035	0	388	388	388
Mon Nov 04 12:10:36 2013	1383567036	0	388	388	388
Mon Nov 04 12:10:48 2013	1383567048	0	388	388	388
Mon Nov 04 12:10:35 2013	1383567035	0	388	388	388
Mon Nov 04 12:10:34 2013	1383567034	0	390	390	390
Mon Nov 04 12:10:34 2013	1383567034	0	391	391	391
Mon Nov 04 12:10:33 2013	1383567033	0	391	391	391
Mon Nov 04 12:10:37 2013	1383567037	0	393	393	393
Mon Nov 04 12:10:33 2013	1383567033	0	394	394	394
Mon Nov 04 12:10:36 2013	1383567036	0	394	394	394
Mon Nov 04 12:10:34 2013	1383567034	0	394	394	394
Mon Nov 04 12:10:35 2013	1383567035	0	395	395	395
Mon Nov 04 12:10:35 2013	1383567035	0	395	395	395
Mon Nov 04 12:10:35 2013	1383567035	0	395	395	395
Mon Nov 04 12:10:35 2013	1383567035	0	397	397	396
Mon Nov 04 12:10:36 2013	1383567036	0	397	397	397
Mon Nov 04 12:10:41 2013	1383567041	0	399	399	399
Mon Nov 04 12:10:40 2013	1383567040	0	399	399	399
Mon Nov 04 12:10:35 2013	1383567035	0	400	400	400
Mon Nov 04 12:10:34 2013	1383567034	0	400	400	400
Mon Nov 04 12:10:43 2013	1383567043	0	402	402	402
Mon Nov 04 12:10:50 2013	1383567050	0	403	403	403
Mon Nov 04 12:10:47 2013	1383567047	0	404	404	404
Mon Nov 04 12:10:34 2013	1383567034	0	404	405	404
