starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 05 18:16:13 2013	1383675373	0	474	474	474
Tue Nov 05 18:16:13 2013	1383675373	0	480	480	479
Tue Nov 05 18:16:13 2013	1383675373	0	480	480	479
Tue Nov 05 18:16:13 2013	1383675373	0	490	490	490
Tue Nov 05 18:16:13 2013	1383675373	0	492	492	492
Tue Nov 05 18:16:13 2013	1383675373	0	493	493	493
Tue Nov 05 18:16:13 2013	1383675373	0	497	497	490
Tue Nov 05 18:16:13 2013	1383675373	0	503	503	503
Tue Nov 05 18:16:13 2013	1383675373	0	519	519	519
Tue Nov 05 18:16:13 2013	1383675373	0	519	519	519
Tue Nov 05 18:16:13 2013	1383675373	0	520	520	519
Tue Nov 05 18:16:13 2013	1383675373	0	543	543	540
Tue Nov 05 18:16:13 2013	1383675373	0	550	550	550
Tue Nov 05 18:16:13 2013	1383675373	0	552	552	552
Tue Nov 05 18:16:13 2013	1383675373	0	553	553	553
Tue Nov 05 18:16:13 2013	1383675373	0	564	564	564
Tue Nov 05 18:16:13 2013	1383675373	0	565	565	565
Tue Nov 05 18:16:13 2013	1383675373	0	572	572	572
Tue Nov 05 18:16:13 2013	1383675373	0	576	576	576
Tue Nov 05 18:16:13 2013	1383675373	0	578	578	578
Tue Nov 05 18:16:13 2013	1383675373	0	581	581	580
Tue Nov 05 18:16:13 2013	1383675373	0	581	581	581
Tue Nov 05 18:16:13 2013	1383675373	0	583	583	583
Tue Nov 05 18:16:13 2013	1383675373	0	597	597	597
Tue Nov 05 18:16:13 2013	1383675373	0	625	625	625
Tue Nov 05 18:16:13 2013	1383675373	0	625	625	625
Tue Nov 05 18:16:13 2013	1383675373	0	631	631	631
Tue Nov 05 18:16:13 2013	1383675373	0	640	640	640
Tue Nov 05 18:16:13 2013	1383675373	0	645	645	645
Tue Nov 05 18:16:13 2013	1383675373	0	649	649	643
Tue Nov 05 18:16:13 2013	1383675373	0	650	650	650
Tue Nov 05 18:16:13 2013	1383675373	0	650	651	650
Tue Nov 05 18:16:13 2013	1383675373	0	679	679	674
Tue Nov 05 18:16:13 2013	1383675373	0	681	681	681
Tue Nov 05 18:16:13 2013	1383675373	0	683	683	683
Tue Nov 05 18:16:13 2013	1383675373	0	684	684	684
Tue Nov 05 18:16:13 2013	1383675373	0	692	692	684
Tue Nov 05 18:16:13 2013	1383675373	0	694	694	694
Tue Nov 05 18:16:13 2013	1383675373	0	705	705	705
Tue Nov 05 18:16:13 2013	1383675373	0	744	744	744
Tue Nov 05 18:16:09 2013	1383675369	3	752	755	752
Tue Nov 05 18:16:10 2013	1383675370	0	777	777	777
Tue Nov 05 18:16:09 2013	1383675369	3	799	803	799
Tue Nov 05 18:16:10 2013	1383675370	0	807	807	807
Tue Nov 05 18:16:13 2013	1383675373	0	810	810	810
Tue Nov 05 18:16:10 2013	1383675370	0	812	812	804
Tue Nov 05 18:16:09 2013	1383675369	9	804	813	804
Tue Nov 05 18:16:10 2013	1383675370	0	816	816	816
Tue Nov 05 18:16:10 2013	1383675370	0	816	816	816
Tue Nov 05 18:16:10 2013	1383675370	0	817	817	817
Tue Nov 05 18:16:09 2013	1383675369	20	811	831	811
Tue Nov 05 18:16:10 2013	1383675370	0	832	832	832
Tue Nov 05 18:16:10 2013	1383675370	0	841	841	841
Tue Nov 05 18:16:10 2013	1383675370	0	841	841	841
Tue Nov 05 18:16:10 2013	1383675370	0	844	844	844
Tue Nov 05 18:16:12 2013	1383675372	0	846	846	846
Tue Nov 05 18:16:10 2013	1383675370	0	861	861	858
Tue Nov 05 18:16:10 2013	1383675370	0	870	870	870
Tue Nov 05 18:16:09 2013	1383675369	22	849	871	849
Tue Nov 05 18:16:10 2013	1383675370	0	871	872	871
Tue Nov 05 18:16:09 2013	1383675369	64	808	872	793
Tue Nov 05 18:16:10 2013	1383675370	0	873	873	873
Tue Nov 05 18:16:12 2013	1383675372	0	874	874	867
Tue Nov 05 18:16:10 2013	1383675370	0	875	875	868
Tue Nov 05 18:16:10 2013	1383675370	0	884	884	884
Tue Nov 05 18:16:10 2013	1383675370	0	888	888	888
Tue Nov 05 18:16:09 2013	1383675369	120	769	890	765
Tue Nov 05 18:16:09 2013	1383675369	110	780	890	762
Tue Nov 05 18:16:12 2013	1383675372	0	892	892	892
Tue Nov 05 18:16:10 2013	1383675370	0	898	898	895
Tue Nov 05 18:16:10 2013	1383675370	0	898	898	898
Tue Nov 05 18:16:09 2013	1383675369	21	877	898	876
Tue Nov 05 18:16:12 2013	1383675372	0	900	900	900
Tue Nov 05 18:16:13 2013	1383675373	0	900	900	896
Tue Nov 05 18:16:10 2013	1383675370	0	901	901	901
Tue Nov 05 18:16:10 2013	1383675370	0	902	902	902
Tue Nov 05 18:16:13 2013	1383675373	0	904	904	904
Tue Nov 05 18:16:10 2013	1383675370	0	904	904	904
Tue Nov 05 18:16:10 2013	1383675370	0	905	905	905
Tue Nov 05 18:16:10 2013	1383675370	0	906	906	906
Tue Nov 05 18:16:10 2013	1383675370	0	907	907	899
Tue Nov 05 18:16:10 2013	1383675370	0	908	908	906
Tue Nov 05 18:16:10 2013	1383675370	0	914	914	909
Tue Nov 05 18:16:13 2013	1383675373	0	917	917	909
Tue Nov 05 18:16:12 2013	1383675372	0	917	917	917
Tue Nov 05 18:16:12 2013	1383675372	0	917	917	917
