starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 05 18:14:53 2013	1383675293	0	225	225	224
Tue Nov 05 18:14:53 2013	1383675293	0	248	248	248
Tue Nov 05 18:14:53 2013	1383675293	0	258	258	258
Tue Nov 05 18:14:53 2013	1383675293	0	260	260	260
Tue Nov 05 18:14:53 2013	1383675293	0	261	261	261
Tue Nov 05 18:14:53 2013	1383675293	0	266	266	266
Tue Nov 05 18:14:51 2013	1383675291	0	285	285	285
Tue Nov 05 18:14:53 2013	1383675293	0	287	287	287
Tue Nov 05 18:14:53 2013	1383675293	0	288	288	288
Tue Nov 05 18:14:53 2013	1383675293	0	294	294	294
Tue Nov 05 18:14:53 2013	1383675293	0	296	296	296
Tue Nov 05 18:14:53 2013	1383675293	0	297	297	297
Tue Nov 05 18:14:51 2013	1383675291	0	297	297	297
Tue Nov 05 18:14:52 2013	1383675292	0	298	298	298
Tue Nov 05 18:14:52 2013	1383675292	0	299	299	299
Tue Nov 05 18:14:53 2013	1383675293	0	305	305	305
Tue Nov 05 18:14:50 2013	1383675290	0	306	306	306
Tue Nov 05 18:14:53 2013	1383675293	0	306	306	306
Tue Nov 05 18:14:53 2013	1383675293	0	307	307	307
Tue Nov 05 18:14:53 2013	1383675293	0	309	309	309
Tue Nov 05 18:14:53 2013	1383675293	0	310	310	310
Tue Nov 05 18:14:51 2013	1383675291	0	310	311	310
Tue Nov 05 18:14:50 2013	1383675290	0	311	311	311
Tue Nov 05 18:14:51 2013	1383675291	0	315	315	315
Tue Nov 05 18:14:53 2013	1383675293	0	316	316	316
Tue Nov 05 18:14:50 2013	1383675290	0	317	317	317
Tue Nov 05 18:14:51 2013	1383675291	0	317	317	317
Tue Nov 05 18:14:52 2013	1383675292	0	319	319	319
Tue Nov 05 18:14:53 2013	1383675293	0	320	320	320
Tue Nov 05 18:14:50 2013	1383675290	0	321	321	321
Tue Nov 05 18:14:52 2013	1383675292	0	321	321	321
Tue Nov 05 18:14:52 2013	1383675292	0	322	322	322
Tue Nov 05 18:14:52 2013	1383675292	0	322	322	322
Tue Nov 05 18:14:51 2013	1383675291	0	322	322	322
Tue Nov 05 18:14:51 2013	1383675291	0	323	323	323
Tue Nov 05 18:14:51 2013	1383675291	0	324	324	324
Tue Nov 05 18:14:50 2013	1383675290	0	324	324	324
Tue Nov 05 18:14:51 2013	1383675291	0	325	326	325
Tue Nov 05 18:14:53 2013	1383675293	0	326	326	326
Tue Nov 05 18:14:50 2013	1383675290	0	327	327	327
Tue Nov 05 18:14:50 2013	1383675290	0	327	327	327
Tue Nov 05 18:14:53 2013	1383675293	0	328	328	328
Tue Nov 05 18:14:53 2013	1383675293	0	329	329	329
Tue Nov 05 18:14:51 2013	1383675291	0	330	330	330
Tue Nov 05 18:14:52 2013	1383675292	0	332	332	332
Tue Nov 05 18:14:53 2013	1383675293	0	332	332	332
Tue Nov 05 18:14:51 2013	1383675291	0	333	333	325
Tue Nov 05 18:14:53 2013	1383675293	0	334	334	334
Tue Nov 05 18:14:51 2013	1383675291	0	335	335	335
Tue Nov 05 18:14:53 2013	1383675293	0	335	335	335
Tue Nov 05 18:14:50 2013	1383675290	0	336	336	336
Tue Nov 05 18:14:53 2013	1383675293	0	336	336	336
Tue Nov 05 18:14:50 2013	1383675290	0	337	337	337
Tue Nov 05 18:14:52 2013	1383675292	0	337	337	336
Tue Nov 05 18:14:52 2013	1383675292	0	337	337	337
Tue Nov 05 18:14:51 2013	1383675291	0	337	337	337
Tue Nov 05 18:14:51 2013	1383675291	0	338	338	338
Tue Nov 05 18:14:51 2013	1383675291	0	340	340	340
Tue Nov 05 18:14:53 2013	1383675293	0	340	340	340
Tue Nov 05 18:14:51 2013	1383675291	0	340	340	340
Tue Nov 05 18:14:52 2013	1383675292	0	341	341	340
Tue Nov 05 18:14:50 2013	1383675290	0	341	341	341
Tue Nov 05 18:14:51 2013	1383675291	0	341	341	341
Tue Nov 05 18:14:51 2013	1383675291	0	342	342	342
