starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 05 10:36:51 2013	1383647811	3	153	157	153
Tue Nov 05 10:36:51 2013	1383647811	4	220	224	220
Tue Nov 05 10:36:51 2013	1383647811	3	308	311	308
Tue Nov 05 10:37:00 2013	1383647820	0	448	448	448
Tue Nov 05 10:36:52 2013	1383647812	0	510	510	510
Tue Nov 05 10:36:51 2013	1383647811	2	537	539	537
Tue Nov 05 10:37:00 2013	1383647820	0	551	552	551
Tue Nov 05 10:37:00 2013	1383647820	0	553	553	553
Tue Nov 05 10:37:00 2013	1383647820	0	558	558	558
Tue Nov 05 10:36:52 2013	1383647812	0	586	586	586
Tue Nov 05 10:36:52 2013	1383647812	0	587	588	587
Tue Nov 05 10:36:59 2013	1383647819	0	591	591	591
Tue Nov 05 10:36:54 2013	1383647814	0	598	598	598
Tue Nov 05 10:36:51 2013	1383647811	3	598	601	598
Tue Nov 05 10:36:53 2013	1383647813	0	602	602	602
Tue Nov 05 10:36:52 2013	1383647812	0	604	604	604
Tue Nov 05 10:36:54 2013	1383647814	0	606	606	606
Tue Nov 05 10:36:54 2013	1383647814	0	606	606	606
Tue Nov 05 10:36:52 2013	1383647812	0	613	613	613
Tue Nov 05 10:36:52 2013	1383647812	0	619	619	619
Tue Nov 05 10:36:54 2013	1383647814	0	619	619	619
Tue Nov 05 10:37:00 2013	1383647820	0	628	628	628
Tue Nov 05 10:36:53 2013	1383647813	0	631	631	631
Tue Nov 05 10:36:55 2013	1383647815	0	632	632	632
Tue Nov 05 10:36:53 2013	1383647813	0	632	632	632
Tue Nov 05 10:36:53 2013	1383647813	0	633	633	633
Tue Nov 05 10:36:53 2013	1383647813	0	636	636	636
Tue Nov 05 10:36:54 2013	1383647814	0	641	641	641
Tue Nov 05 10:36:53 2013	1383647813	0	641	641	641
Tue Nov 05 10:36:52 2013	1383647812	0	641	641	641
Tue Nov 05 10:36:55 2013	1383647815	0	642	642	642
Tue Nov 05 10:36:59 2013	1383647819	0	642	642	642
Tue Nov 05 10:36:52 2013	1383647812	0	650	650	650
Tue Nov 05 10:36:52 2013	1383647812	0	651	651	651
Tue Nov 05 10:36:53 2013	1383647813	0	652	652	652
Tue Nov 05 10:36:54 2013	1383647814	0	652	652	652
Tue Nov 05 10:36:52 2013	1383647812	0	656	656	656
Tue Nov 05 10:36:53 2013	1383647813	0	656	656	656
Tue Nov 05 10:36:54 2013	1383647814	0	658	658	658
Tue Nov 05 10:36:53 2013	1383647813	0	660	660	660
Tue Nov 05 10:36:54 2013	1383647814	0	661	661	661
Tue Nov 05 10:37:00 2013	1383647820	0	661	661	661
Tue Nov 05 10:36:53 2013	1383647813	0	663	663	663
Tue Nov 05 10:36:55 2013	1383647815	0	664	664	664
Tue Nov 05 10:36:54 2013	1383647814	0	664	664	664
Tue Nov 05 10:36:52 2013	1383647812	0	665	665	665
Tue Nov 05 10:36:52 2013	1383647812	0	665	665	665
Tue Nov 05 10:36:59 2013	1383647819	0	667	667	667
Tue Nov 05 10:36:53 2013	1383647813	0	667	667	667
Tue Nov 05 10:36:52 2013	1383647812	0	668	668	668
Tue Nov 05 10:36:53 2013	1383647813	0	670	670	670
Tue Nov 05 10:36:53 2013	1383647813	0	671	671	671
Tue Nov 05 10:36:53 2013	1383647813	0	671	671	671
Tue Nov 05 10:36:52 2013	1383647812	0	671	671	671
Tue Nov 05 10:36:52 2013	1383647812	0	672	672	672
Tue Nov 05 10:36:59 2013	1383647819	0	672	672	672
Tue Nov 05 10:36:53 2013	1383647813	0	673	673	673
Tue Nov 05 10:36:52 2013	1383647812	0	674	674	674
Tue Nov 05 10:36:53 2013	1383647813	0	674	674	674
Tue Nov 05 10:36:53 2013	1383647813	0	674	674	674
Tue Nov 05 10:36:52 2013	1383647812	0	675	675	675
Tue Nov 05 10:36:55 2013	1383647815	0	675	675	675
Tue Nov 05 10:36:52 2013	1383647812	0	676	676	676
Tue Nov 05 10:36:53 2013	1383647813	0	678	678	678
Tue Nov 05 10:36:53 2013	1383647813	0	678	678	678
Tue Nov 05 10:36:54 2013	1383647814	0	679	679	679
Tue Nov 05 10:36:55 2013	1383647815	0	679	679	679
Tue Nov 05 10:36:54 2013	1383647814	0	680	680	680
Tue Nov 05 10:36:52 2013	1383647812	0	681	681	681
Tue Nov 05 10:36:58 2013	1383647818	0	683	683	683
Tue Nov 05 10:36:52 2013	1383647812	0	683	683	683
Tue Nov 05 10:36:54 2013	1383647814	0	683	683	683
Tue Nov 05 10:36:53 2013	1383647813	0	683	683	683
Tue Nov 05 10:36:51 2013	1383647811	3	680	684	680
Tue Nov 05 10:36:52 2013	1383647812	0	684	684	684
Tue Nov 05 10:36:53 2013	1383647813	0	684	684	684
Tue Nov 05 10:36:52 2013	1383647812	0	684	684	684
Tue Nov 05 10:36:53 2013	1383647813	0	685	685	685
Tue Nov 05 10:36:53 2013	1383647813	0	685	686	685
Tue Nov 05 10:36:52 2013	1383647812	0	686	686	686
Tue Nov 05 10:36:54 2013	1383647814	0	686	686	686
Tue Nov 05 10:36:54 2013	1383647814	0	688	688	688
Tue Nov 05 10:36:52 2013	1383647812	0	688	688	688
Tue Nov 05 10:36:55 2013	1383647815	0	688	688	688
Tue Nov 05 10:36:52 2013	1383647812	0	689	689	689
Tue Nov 05 10:36:56 2013	1383647816	0	689	689	689
Tue Nov 05 10:36:54 2013	1383647814	0	690	690	690
Tue Nov 05 10:36:54 2013	1383647814	0	690	690	690
Tue Nov 05 10:36:52 2013	1383647812	0	690	690	690
Tue Nov 05 10:36:52 2013	1383647812	0	691	691	691
Tue Nov 05 10:36:54 2013	1383647814	0	692	692	692
Tue Nov 05 10:36:53 2013	1383647813	0	693	693	693
Tue Nov 05 10:36:53 2013	1383647813	0	693	693	693
Tue Nov 05 10:36:52 2013	1383647812	0	695	695	695
Tue Nov 05 10:36:54 2013	1383647814	0	695	695	695
Tue Nov 05 10:36:58 2013	1383647818	0	696	696	696
Tue Nov 05 10:36:54 2013	1383647814	0	698	698	698
Tue Nov 05 10:36:58 2013	1383647818	0	700	700	700
Tue Nov 05 10:36:55 2013	1383647815	0	701	701	701
Tue Nov 05 10:36:52 2013	1383647812	0	701	701	701
Tue Nov 05 10:36:54 2013	1383647814	0	701	701	701
Tue Nov 05 10:36:53 2013	1383647813	0	703	703	703
Tue Nov 05 10:36:54 2013	1383647814	0	704	704	704
Tue Nov 05 10:36:52 2013	1383647812	0	705	705	705
Tue Nov 05 10:36:53 2013	1383647813	0	705	705	705
Tue Nov 05 10:36:54 2013	1383647814	0	706	706	706
Tue Nov 05 10:36:54 2013	1383647814	0	706	706	706
Tue Nov 05 10:36:59 2013	1383647819	0	707	707	707
Tue Nov 05 10:36:55 2013	1383647815	0	708	708	708
Tue Nov 05 10:36:55 2013	1383647815	0	708	708	708
Tue Nov 05 10:36:54 2013	1383647814	0	709	709	709
Tue Nov 05 10:36:53 2013	1383647813	0	710	710	710
Tue Nov 05 10:36:54 2013	1383647814	0	710	710	710
Tue Nov 05 10:36:53 2013	1383647813	0	711	711	711
Tue Nov 05 10:36:53 2013	1383647813	0	711	711	711
Tue Nov 05 10:36:54 2013	1383647814	0	711	711	711
Tue Nov 05 10:36:51 2013	1383647811	1	710	711	710
Tue Nov 05 10:36:52 2013	1383647812	0	711	711	711
Tue Nov 05 10:36:56 2013	1383647816	0	712	712	712
Tue Nov 05 10:36:53 2013	1383647813	0	712	712	712
Tue Nov 05 10:36:54 2013	1383647814	0	712	712	712
Tue Nov 05 10:36:54 2013	1383647814	0	714	714	714
Tue Nov 05 10:36:54 2013	1383647814	0	714	714	714
Tue Nov 05 10:36:52 2013	1383647812	0	714	714	714
Tue Nov 05 10:36:54 2013	1383647814	0	715	715	715
Tue Nov 05 10:36:52 2013	1383647812	0	715	715	715
Tue Nov 05 10:36:53 2013	1383647813	0	717	717	717
Tue Nov 05 10:36:52 2013	1383647812	0	717	717	717
Tue Nov 05 10:36:53 2013	1383647813	0	717	717	717
Tue Nov 05 10:36:54 2013	1383647814	0	717	717	717
Tue Nov 05 10:36:52 2013	1383647812	0	718	718	718
Tue Nov 05 10:36:56 2013	1383647816	0	718	718	718
Tue Nov 05 10:36:54 2013	1383647814	0	719	719	719
Tue Nov 05 10:36:54 2013	1383647814	0	719	719	719
Tue Nov 05 10:36:55 2013	1383647815	0	721	721	721
Tue Nov 05 10:36:52 2013	1383647812	0	722	722	722
Tue Nov 05 10:36:54 2013	1383647814	0	722	722	722
Tue Nov 05 10:36:54 2013	1383647814	0	723	723	723
Tue Nov 05 10:36:53 2013	1383647813	0	723	723	723
Tue Nov 05 10:36:59 2013	1383647819	0	724	724	724
Tue Nov 05 10:36:54 2013	1383647814	0	724	724	724
Tue Nov 05 10:36:54 2013	1383647814	0	726	726	726
Tue Nov 05 10:36:54 2013	1383647814	0	727	727	727
Tue Nov 05 10:36:53 2013	1383647813	0	728	728	728
Tue Nov 05 10:36:51 2013	1383647811	3	726	729	726
Tue Nov 05 10:36:54 2013	1383647814	0	729	729	729
Tue Nov 05 10:36:53 2013	1383647813	0	729	729	729
Tue Nov 05 10:36:54 2013	1383647814	0	729	729	729
Tue Nov 05 10:36:53 2013	1383647813	0	730	730	730
Tue Nov 05 10:36:53 2013	1383647813	0	730	730	730
Tue Nov 05 10:36:51 2013	1383647811	1	730	731	730
Tue Nov 05 10:36:53 2013	1383647813	0	732	732	732
Tue Nov 05 10:36:58 2013	1383647818	0	733	733	733
Tue Nov 05 10:36:58 2013	1383647818	0	733	733	733
Tue Nov 05 10:36:58 2013	1383647818	0	734	734	734
Tue Nov 05 10:36:54 2013	1383647814	0	735	735	735
Tue Nov 05 10:36:54 2013	1383647814	0	737	737	737
Tue Nov 05 10:36:53 2013	1383647813	0	737	737	737
Tue Nov 05 10:36:54 2013	1383647814	0	737	737	737
Tue Nov 05 10:36:55 2013	1383647815	0	738	738	738
Tue Nov 05 10:36:53 2013	1383647813	0	739	739	739
Tue Nov 05 10:36:52 2013	1383647812	0	742	742	742
Tue Nov 05 10:36:59 2013	1383647819	0	742	742	742
Tue Nov 05 10:36:53 2013	1383647813	0	743	743	743
Tue Nov 05 10:36:54 2013	1383647814	0	745	745	745
Tue Nov 05 10:36:59 2013	1383647819	0	745	745	745
Tue Nov 05 10:36:54 2013	1383647814	0	746	746	746
Tue Nov 05 10:36:52 2013	1383647812	0	747	747	747
Tue Nov 05 10:36:51 2013	1383647811	3	744	747	744
Tue Nov 05 10:36:54 2013	1383647814	0	748	748	748
Tue Nov 05 10:36:59 2013	1383647819	0	754	754	754
Tue Nov 05 10:36:54 2013	1383647814	0	755	755	755
Tue Nov 05 10:36:56 2013	1383647816	0	757	757	756
Tue Nov 05 10:36:51 2013	1383647811	3	756	758	756
Tue Nov 05 10:36:52 2013	1383647812	0	758	758	758
Tue Nov 05 10:36:52 2013	1383647812	0	759	759	759
Tue Nov 05 10:36:55 2013	1383647815	0	760	760	760
Tue Nov 05 10:36:59 2013	1383647819	0	765	765	765
Tue Nov 05 10:36:51 2013	1383647811	2	764	766	764
Tue Nov 05 10:36:53 2013	1383647813	0	767	767	767
Tue Nov 05 10:36:54 2013	1383647814	0	768	768	768
Tue Nov 05 10:36:53 2013	1383647813	0	769	769	769
Tue Nov 05 10:36:54 2013	1383647814	0	771	771	771
Tue Nov 05 10:36:59 2013	1383647819	0	771	771	771
Tue Nov 05 10:36:54 2013	1383647814	0	771	771	771
Tue Nov 05 10:36:54 2013	1383647814	0	772	772	772
Tue Nov 05 10:36:54 2013	1383647814	0	773	773	773
Tue Nov 05 10:36:56 2013	1383647816	0	775	775	775
Tue Nov 05 10:36:55 2013	1383647815	0	777	777	777
Tue Nov 05 10:36:57 2013	1383647817	0	779	779	779
Tue Nov 05 10:36:59 2013	1383647819	0	780	780	780
Tue Nov 05 10:36:52 2013	1383647812	0	782	782	782
Tue Nov 05 10:36:57 2013	1383647817	0	784	784	784
Tue Nov 05 10:36:56 2013	1383647816	0	785	785	785
Tue Nov 05 10:36:52 2013	1383647812	0	787	787	787
Tue Nov 05 10:36:53 2013	1383647813	0	788	788	788
Tue Nov 05 10:36:59 2013	1383647819	0	788	788	788
Tue Nov 05 10:36:57 2013	1383647817	0	789	789	789
Tue Nov 05 10:36:55 2013	1383647815	0	790	790	790
Tue Nov 05 10:36:54 2013	1383647814	0	794	795	794
Tue Nov 05 10:36:54 2013	1383647814	0	799	799	799
Tue Nov 05 10:36:55 2013	1383647815	0	799	799	799
Tue Nov 05 10:36:51 2013	1383647811	2	798	800	798
Tue Nov 05 10:36:56 2013	1383647816	0	802	802	802
Tue Nov 05 10:36:59 2013	1383647819	0	803	803	803
Tue Nov 05 10:36:57 2013	1383647817	0	804	804	804
Tue Nov 05 10:36:54 2013	1383647814	0	805	805	805
Tue Nov 05 10:36:54 2013	1383647814	0	807	807	807
Tue Nov 05 10:36:59 2013	1383647819	0	809	809	809
Tue Nov 05 10:36:57 2013	1383647817	0	811	811	811
Tue Nov 05 10:36:54 2013	1383647814	0	813	813	813
Tue Nov 05 10:36:56 2013	1383647816	0	815	815	815
Tue Nov 05 10:36:55 2013	1383647815	0	817	817	817
Tue Nov 05 10:36:56 2013	1383647816	0	821	821	821
Tue Nov 05 10:36:54 2013	1383647814	0	821	821	821
Tue Nov 05 10:36:59 2013	1383647819	0	822	822	822
Tue Nov 05 10:36:57 2013	1383647817	0	825	825	825
Tue Nov 05 10:36:59 2013	1383647819	0	828	828	828
Tue Nov 05 10:36:54 2013	1383647814	0	828	828	828
Tue Nov 05 10:36:54 2013	1383647814	0	832	832	832
Tue Nov 05 10:36:55 2013	1383647815	0	833	833	833
Tue Nov 05 10:36:51 2013	1383647811	3	835	838	835
Tue Nov 05 10:36:55 2013	1383647815	0	839	839	839
Tue Nov 05 10:36:57 2013	1383647817	0	841	841	841
Tue Nov 05 10:36:57 2013	1383647817	0	841	841	841
Tue Nov 05 10:36:57 2013	1383647817	0	850	850	850
Tue Nov 05 10:36:55 2013	1383647815	0	853	853	853
Tue Nov 05 10:36:56 2013	1383647816	0	858	858	858
Tue Nov 05 10:36:51 2013	1383647811	2	857	859	857
Tue Nov 05 10:36:59 2013	1383647819	0	859	859	859
Tue Nov 05 10:36:57 2013	1383647817	0	859	859	859
Tue Nov 05 10:36:57 2013	1383647817	0	861	861	861
Tue Nov 05 10:36:56 2013	1383647816	0	862	862	862
Tue Nov 05 10:36:59 2013	1383647819	0	873	873	873
Tue Nov 05 10:36:51 2013	1383647811	3	876	879	876
Tue Nov 05 10:36:57 2013	1383647817	0	884	884	884
Tue Nov 05 10:36:59 2013	1383647819	0	884	884	884
Tue Nov 05 10:36:55 2013	1383647815	0	886	886	886
Tue Nov 05 10:36:52 2013	1383647812	0	886	886	886
Tue Nov 05 10:36:51 2013	1383647811	2	886	888	886
Tue Nov 05 10:36:55 2013	1383647815	0	888	888	888
Tue Nov 05 10:36:58 2013	1383647818	0	889	889	889
Tue Nov 05 10:36:57 2013	1383647817	0	891	891	891
Tue Nov 05 10:36:55 2013	1383647815	0	892	892	892
Tue Nov 05 10:36:51 2013	1383647811	2	891	893	891
Tue Nov 05 10:36:57 2013	1383647817	0	893	893	893
Tue Nov 05 10:36:51 2013	1383647811	2	891	893	891
Tue Nov 05 10:36:51 2013	1383647811	2	891	893	891
Tue Nov 05 10:36:51 2013	1383647811	2	891	893	891
Tue Nov 05 10:36:51 2013	1383647811	2	891	894	891
Tue Nov 05 10:36:51 2013	1383647811	2	891	894	891
Tue Nov 05 10:36:51 2013	1383647811	2	893	894	893
Tue Nov 05 10:36:51 2013	1383647811	3	892	895	892
Tue Nov 05 10:36:57 2013	1383647817	0	898	898	898
Tue Nov 05 10:36:56 2013	1383647816	0	900	900	900
