starttime	seconds	ctime	dtime	ttime	wait
Tue Oct 15 17:18:22 2013	1381853902	0	132	132	131
Tue Oct 15 17:18:24 2013	1381853904	0	137	137	137
Tue Oct 15 17:18:24 2013	1381853904	0	139	139	139
Tue Oct 15 17:18:24 2013	1381853904	0	139	139	139
Tue Oct 15 17:18:24 2013	1381853904	0	141	141	141
Tue Oct 15 17:18:22 2013	1381853902	0	142	143	142
Tue Oct 15 17:18:22 2013	1381853902	0	143	143	143
Tue Oct 15 17:17:55 2013	1381853875	0	146	147	146
Tue Oct 15 17:18:25 2013	1381853905	0	147	147	147
Tue Oct 15 17:18:01 2013	1381853881	0	147	147	147
Tue Oct 15 17:17:40 2013	1381853860	0	147	147	147
Tue Oct 15 17:17:51 2013	1381853871	0	147	147	147
Tue Oct 15 17:17:42 2013	1381853862	0	147	147	147
Tue Oct 15 17:18:15 2013	1381853895	0	147	147	147
Tue Oct 15 17:18:28 2013	1381853908	0	147	147	147
Tue Oct 15 17:17:48 2013	1381853868	0	147	147	147
Tue Oct 15 17:18:06 2013	1381853886	0	147	147	147
Tue Oct 15 17:17:40 2013	1381853860	0	147	147	147
Tue Oct 15 17:17:45 2013	1381853865	0	147	147	147
Tue Oct 15 17:18:27 2013	1381853907	0	147	147	147
Tue Oct 15 17:18:19 2013	1381853899	0	147	148	147
Tue Oct 15 17:17:37 2013	1381853857	0	147	148	147
Tue Oct 15 17:17:55 2013	1381853875	0	148	148	147
Tue Oct 15 17:17:49 2013	1381853869	0	148	148	147
Tue Oct 15 17:18:02 2013	1381853882	0	148	148	147
Tue Oct 15 17:18:31 2013	1381853911	0	148	148	148
Tue Oct 15 17:18:01 2013	1381853881	0	148	148	148
Tue Oct 15 17:17:49 2013	1381853869	0	148	148	148
Tue Oct 15 17:18:25 2013	1381853905	0	148	148	148
Tue Oct 15 17:18:30 2013	1381853910	0	148	148	148
Tue Oct 15 17:18:17 2013	1381853897	0	148	148	148
Tue Oct 15 17:18:26 2013	1381853906	0	148	148	148
Tue Oct 15 17:17:49 2013	1381853869	0	148	148	148
Tue Oct 15 17:18:00 2013	1381853880	0	148	148	148
Tue Oct 15 17:18:11 2013	1381853891	0	148	148	148
Tue Oct 15 17:17:40 2013	1381853860	0	148	148	148
Tue Oct 15 17:17:57 2013	1381853877	0	148	148	148
Tue Oct 15 17:17:49 2013	1381853869	0	148	148	148
Tue Oct 15 17:17:39 2013	1381853859	0	148	148	148
Tue Oct 15 17:18:18 2013	1381853898	0	148	148	148
Tue Oct 15 17:18:28 2013	1381853908	0	148	148	148
Tue Oct 15 17:17:36 2013	1381853856	0	148	148	148
Tue Oct 15 17:17:42 2013	1381853862	0	148	148	148
Tue Oct 15 17:18:14 2013	1381853894	0	148	148	148
Tue Oct 15 17:17:38 2013	1381853858	0	148	148	148
Tue Oct 15 17:17:33 2013	1381853853	0	148	148	148
Tue Oct 15 17:18:08 2013	1381853888	0	148	148	148
Tue Oct 15 17:17:42 2013	1381853862	0	148	148	148
Tue Oct 15 17:18:22 2013	1381853902	0	148	148	148
