starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 31 14:27:17 2013	1383229637	0	148	148	148
Thu Oct 31 14:26:58 2013	1383229618	0	148	148	148
Thu Oct 31 14:27:47 2013	1383229667	0	148	148	148
Thu Oct 31 14:27:15 2013	1383229635	0	148	149	148
Thu Oct 31 14:26:51 2013	1383229611	0	149	149	148
Thu Oct 31 14:26:56 2013	1383229616	0	149	149	149
Thu Oct 31 14:27:45 2013	1383229665	0	149	149	149
Thu Oct 31 14:27:47 2013	1383229667	0	149	149	149
Thu Oct 31 14:26:52 2013	1383229612	0	149	149	149
Thu Oct 31 14:27:14 2013	1383229634	0	149	149	149
Thu Oct 31 14:27:36 2013	1383229656	0	149	149	149
Thu Oct 31 14:27:02 2013	1383229622	0	150	150	149
Thu Oct 31 14:27:06 2013	1383229626	0	149	150	149
Thu Oct 31 14:27:35 2013	1383229655	0	150	150	150
Thu Oct 31 14:27:25 2013	1383229645	0	150	150	150
Thu Oct 31 14:27:23 2013	1383229643	0	150	150	150
Thu Oct 31 14:27:22 2013	1383229642	0	150	150	150
Thu Oct 31 14:27:07 2013	1383229627	0	150	150	150
Thu Oct 31 14:27:16 2013	1383229636	0	150	150	150
Thu Oct 31 14:27:49 2013	1383229669	0	150	150	150
Thu Oct 31 14:27:12 2013	1383229632	0	150	150	150
Thu Oct 31 14:27:38 2013	1383229658	0	150	150	150
Thu Oct 31 14:27:27 2013	1383229647	0	150	150	150
Thu Oct 31 14:27:07 2013	1383229627	0	150	150	150
Thu Oct 31 14:27:37 2013	1383229657	0	150	150	150
Thu Oct 31 14:27:41 2013	1383229661	0	150	150	150
Thu Oct 31 14:27:40 2013	1383229660	0	150	150	150
Thu Oct 31 14:27:03 2013	1383229623	0	150	150	150
Thu Oct 31 14:27:39 2013	1383229659	0	150	150	150
Thu Oct 31 14:26:55 2013	1383229615	0	150	150	150
Thu Oct 31 14:27:00 2013	1383229620	0	150	150	150
Thu Oct 31 14:27:20 2013	1383229640	0	151	151	150
Thu Oct 31 14:27:13 2013	1383229633	0	151	151	150
Thu Oct 31 14:27:26 2013	1383229646	0	151	151	151
Thu Oct 31 14:27:18 2013	1383229638	0	151	151	151
Thu Oct 31 14:27:46 2013	1383229666	0	151	151	151
Thu Oct 31 14:27:33 2013	1383229653	0	151	151	151
Thu Oct 31 14:26:55 2013	1383229615	0	151	151	151
Thu Oct 31 14:27:29 2013	1383229649	0	151	151	151
Thu Oct 31 14:27:01 2013	1383229621	0	151	151	151
Thu Oct 31 14:27:42 2013	1383229662	0	151	151	151
Thu Oct 31 14:27:10 2013	1383229630	0	151	151	151
Thu Oct 31 14:27:09 2013	1383229629	0	151	151	151
Thu Oct 31 14:27:31 2013	1383229651	0	151	151	151
Thu Oct 31 14:27:44 2013	1383229664	0	151	151	151
Thu Oct 31 14:27:22 2013	1383229642	0	152	152	152
Thu Oct 31 14:27:02 2013	1383229622	0	152	152	152
Thu Oct 31 14:26:57 2013	1383229617	0	152	152	152
Thu Oct 31 14:27:05 2013	1383229625	0	152	152	152
Thu Oct 31 14:27:24 2013	1383229644	0	152	152	152
Thu Oct 31 14:27:34 2013	1383229654	0	152	152	152
Thu Oct 31 14:27:00 2013	1383229620	0	152	152	152
Thu Oct 31 14:27:08 2013	1383229628	0	152	152	152
Thu Oct 31 14:26:58 2013	1383229618	0	152	152	152
Thu Oct 31 14:26:49 2013	1383229609	0	152	152	152
Thu Oct 31 14:26:56 2013	1383229616	0	152	152	152
Thu Oct 31 14:27:18 2013	1383229638	0	152	152	152
Thu Oct 31 14:27:19 2013	1383229639	0	152	152	152
Thu Oct 31 14:27:43 2013	1383229663	0	152	152	152
Thu Oct 31 14:26:51 2013	1383229611	0	152	152	152
Thu Oct 31 14:27:10 2013	1383229630	0	152	152	152
Thu Oct 31 14:27:25 2013	1383229645	0	152	152	152
Thu Oct 31 14:27:46 2013	1383229666	0	152	152	152
Thu Oct 31 14:27:27 2013	1383229647	0	152	152	152
Thu Oct 31 14:27:48 2013	1383229668	0	152	152	152
Thu Oct 31 14:26:57 2013	1383229617	0	152	152	152
Thu Oct 31 14:26:50 2013	1383229610	0	152	152	152
Thu Oct 31 14:27:08 2013	1383229628	0	152	152	152
Thu Oct 31 14:27:31 2013	1383229651	0	152	152	152
Thu Oct 31 14:26:50 2013	1383229610	0	152	152	152
Thu Oct 31 14:27:45 2013	1383229665	0	152	152	152
Thu Oct 31 14:26:49 2013	1383229609	0	152	152	152
Thu Oct 31 14:27:21 2013	1383229641	0	152	153	152
Thu Oct 31 14:27:24 2013	1383229644	0	152	153	152
Thu Oct 31 14:27:19 2013	1383229639	0	152	153	152
Thu Oct 31 14:26:53 2013	1383229613	0	153	153	152
Thu Oct 31 14:27:47 2013	1383229667	0	153	153	153
Thu Oct 31 14:27:39 2013	1383229659	0	153	153	153
Thu Oct 31 14:27:12 2013	1383229632	0	153	153	153
Thu Oct 31 14:27:26 2013	1383229646	0	153	153	153
Thu Oct 31 14:27:50 2013	1383229670	0	153	153	153
Thu Oct 31 14:27:01 2013	1383229621	0	153	153	153
Thu Oct 31 14:27:00 2013	1383229620	0	153	153	153
Thu Oct 31 14:27:00 2013	1383229620	0	153	153	153
Thu Oct 31 14:27:26 2013	1383229646	0	153	153	153
Thu Oct 31 14:27:21 2013	1383229641	0	153	153	153
Thu Oct 31 14:27:27 2013	1383229647	0	153	153	153
Thu Oct 31 14:27:45 2013	1383229665	0	153	153	153
Thu Oct 31 14:26:58 2013	1383229618	0	153	153	153
Thu Oct 31 14:27:17 2013	1383229637	0	153	153	153
Thu Oct 31 14:27:36 2013	1383229656	0	153	153	153
Thu Oct 31 14:27:11 2013	1383229631	0	153	153	153
Thu Oct 31 14:27:26 2013	1383229646	0	153	153	153
Thu Oct 31 14:26:53 2013	1383229613	0	153	153	153
Thu Oct 31 14:27:48 2013	1383229668	0	153	153	153
Thu Oct 31 14:27:10 2013	1383229630	0	153	153	153
Thu Oct 31 14:27:26 2013	1383229646	0	153	153	153
Thu Oct 31 14:26:56 2013	1383229616	0	153	153	153
Thu Oct 31 14:27:09 2013	1383229629	0	153	153	153
Thu Oct 31 14:27:17 2013	1383229637	0	153	153	153
Thu Oct 31 14:27:20 2013	1383229640	0	153	153	153
Thu Oct 31 14:27:35 2013	1383229655	0	153	153	153
Thu Oct 31 14:27:05 2013	1383229625	0	153	153	153
Thu Oct 31 14:27:38 2013	1383229658	0	153	153	153
Thu Oct 31 14:27:25 2013	1383229645	0	153	153	153
Thu Oct 31 14:27:20 2013	1383229640	0	153	153	153
Thu Oct 31 14:27:15 2013	1383229635	0	153	153	153
Thu Oct 31 14:27:20 2013	1383229640	0	153	153	153
Thu Oct 31 14:26:59 2013	1383229619	0	153	153	153
Thu Oct 31 14:27:14 2013	1383229634	0	153	153	153
Thu Oct 31 14:26:51 2013	1383229611	0	153	153	153
Thu Oct 31 14:27:25 2013	1383229645	0	153	153	153
Thu Oct 31 14:27:28 2013	1383229648	0	153	153	153
Thu Oct 31 14:27:34 2013	1383229654	0	153	153	153
Thu Oct 31 14:27:45 2013	1383229665	0	153	153	153
Thu Oct 31 14:26:59 2013	1383229619	0	153	153	153
Thu Oct 31 14:27:30 2013	1383229650	0	153	153	153
Thu Oct 31 14:27:11 2013	1383229631	0	153	153	153
Thu Oct 31 14:27:20 2013	1383229640	0	153	153	153
Thu Oct 31 14:27:35 2013	1383229655	0	153	153	153
Thu Oct 31 14:26:58 2013	1383229618	0	153	153	153
Thu Oct 31 14:27:24 2013	1383229644	0	153	153	153
Thu Oct 31 14:27:13 2013	1383229633	0	153	153	153
Thu Oct 31 14:27:09 2013	1383229629	0	153	153	153
Thu Oct 31 14:27:28 2013	1383229648	0	153	153	153
Thu Oct 31 14:27:11 2013	1383229631	0	153	153	153
Thu Oct 31 14:27:48 2013	1383229668	0	153	153	153
Thu Oct 31 14:26:55 2013	1383229615	0	153	154	153
Thu Oct 31 14:27:09 2013	1383229629	0	153	154	153
Thu Oct 31 14:27:04 2013	1383229624	0	154	154	153
Thu Oct 31 14:26:49 2013	1383229609	0	154	154	153
Thu Oct 31 14:27:02 2013	1383229622	0	154	154	154
Thu Oct 31 14:27:10 2013	1383229630	0	154	154	154
Thu Oct 31 14:27:20 2013	1383229640	0	154	154	154
Thu Oct 31 14:27:01 2013	1383229621	0	154	154	154
Thu Oct 31 14:27:02 2013	1383229622	0	154	154	154
Thu Oct 31 14:27:28 2013	1383229648	0	154	154	154
Thu Oct 31 14:26:58 2013	1383229618	0	154	154	154
Thu Oct 31 14:27:04 2013	1383229624	0	154	154	154
Thu Oct 31 14:27:24 2013	1383229644	0	154	154	154
Thu Oct 31 14:26:59 2013	1383229619	0	154	154	154
Thu Oct 31 14:27:47 2013	1383229667	0	154	154	154
Thu Oct 31 14:27:16 2013	1383229636	0	154	154	154
Thu Oct 31 14:27:36 2013	1383229656	0	154	154	154
Thu Oct 31 14:27:35 2013	1383229655	0	154	154	154
Thu Oct 31 14:27:06 2013	1383229626	0	154	154	154
Thu Oct 31 14:27:32 2013	1383229652	0	154	154	154
Thu Oct 31 14:27:37 2013	1383229657	0	154	154	154
Thu Oct 31 14:27:50 2013	1383229670	0	154	154	154
Thu Oct 31 14:27:27 2013	1383229647	0	154	154	154
Thu Oct 31 14:26:51 2013	1383229611	0	154	154	154
Thu Oct 31 14:26:53 2013	1383229613	0	154	154	154
Thu Oct 31 14:27:07 2013	1383229627	0	154	154	154
Thu Oct 31 14:27:22 2013	1383229642	0	154	154	154
Thu Oct 31 14:27:12 2013	1383229632	0	154	154	154
Thu Oct 31 14:27:30 2013	1383229650	0	154	154	154
Thu Oct 31 14:27:46 2013	1383229666	0	154	154	154
Thu Oct 31 14:27:14 2013	1383229634	0	154	154	154
Thu Oct 31 14:27:33 2013	1383229653	0	154	154	154
Thu Oct 31 14:26:59 2013	1383229619	0	154	154	154
Thu Oct 31 14:27:35 2013	1383229655	0	154	154	154
Thu Oct 31 14:27:36 2013	1383229656	0	154	154	154
Thu Oct 31 14:27:19 2013	1383229639	0	154	154	154
Thu Oct 31 14:27:31 2013	1383229651	0	154	154	154
Thu Oct 31 14:27:40 2013	1383229660	0	154	154	154
Thu Oct 31 14:27:39 2013	1383229659	0	154	154	154
Thu Oct 31 14:27:03 2013	1383229623	0	154	154	154
Thu Oct 31 14:27:21 2013	1383229641	0	154	154	154
Thu Oct 31 14:27:18 2013	1383229638	0	154	154	154
Thu Oct 31 14:26:57 2013	1383229617	0	154	154	154
Thu Oct 31 14:26:52 2013	1383229612	0	154	154	154
Thu Oct 31 14:27:07 2013	1383229627	0	154	154	154
Thu Oct 31 14:27:50 2013	1383229670	0	154	154	154
Thu Oct 31 14:27:00 2013	1383229620	0	154	154	154
Thu Oct 31 14:26:58 2013	1383229618	0	154	154	154
Thu Oct 31 14:27:18 2013	1383229638	0	154	154	154
Thu Oct 31 14:26:54 2013	1383229614	0	154	154	154
Thu Oct 31 14:27:39 2013	1383229659	0	154	154	154
Thu Oct 31 14:26:52 2013	1383229612	0	154	154	154
Thu Oct 31 14:27:03 2013	1383229623	0	154	154	154
Thu Oct 31 14:27:24 2013	1383229644	0	154	154	154
Thu Oct 31 14:27:21 2013	1383229641	0	154	154	154
Thu Oct 31 14:27:30 2013	1383229650	0	154	154	154
Thu Oct 31 14:27:45 2013	1383229665	0	154	154	154
Thu Oct 31 14:27:33 2013	1383229653	0	154	154	154
Thu Oct 31 14:27:04 2013	1383229624	0	154	154	154
Thu Oct 31 14:27:35 2013	1383229655	0	154	154	154
Thu Oct 31 14:27:41 2013	1383229661	0	154	154	154
Thu Oct 31 14:27:10 2013	1383229630	0	154	154	154
Thu Oct 31 14:27:33 2013	1383229653	0	154	154	154
Thu Oct 31 14:27:07 2013	1383229627	0	154	154	154
Thu Oct 31 14:27:22 2013	1383229642	0	154	154	154
Thu Oct 31 14:27:42 2013	1383229662	0	154	154	154
Thu Oct 31 14:27:24 2013	1383229644	0	154	154	154
Thu Oct 31 14:27:10 2013	1383229630	0	154	154	154
Thu Oct 31 14:27:17 2013	1383229637	0	154	154	154
Thu Oct 31 14:27:05 2013	1383229625	0	154	154	154
Thu Oct 31 14:27:00 2013	1383229620	0	155	155	154
Thu Oct 31 14:27:23 2013	1383229643	0	155	155	155
Thu Oct 31 14:27:27 2013	1383229647	0	155	155	155
Thu Oct 31 14:27:29 2013	1383229649	0	155	155	155
Thu Oct 31 14:27:32 2013	1383229652	0	155	155	155
Thu Oct 31 14:27:48 2013	1383229668	0	155	155	155
Thu Oct 31 14:27:38 2013	1383229658	0	155	155	155
Thu Oct 31 14:27:34 2013	1383229654	0	155	155	155
Thu Oct 31 14:26:57 2013	1383229617	0	155	155	155
Thu Oct 31 14:27:47 2013	1383229667	0	155	155	155
Thu Oct 31 14:27:32 2013	1383229652	0	155	155	155
Thu Oct 31 14:27:13 2013	1383229633	0	155	155	155
Thu Oct 31 14:27:41 2013	1383229661	0	155	155	155
Thu Oct 31 14:27:06 2013	1383229626	0	155	155	155
Thu Oct 31 14:27:42 2013	1383229662	0	155	155	155
Thu Oct 31 14:27:01 2013	1383229621	0	155	155	155
Thu Oct 31 14:27:20 2013	1383229640	0	155	155	155
Thu Oct 31 14:26:55 2013	1383229615	0	155	155	155
Thu Oct 31 14:26:52 2013	1383229612	0	155	155	155
Thu Oct 31 14:26:54 2013	1383229614	0	155	155	155
Thu Oct 31 14:27:04 2013	1383229624	0	155	155	155
Thu Oct 31 14:27:06 2013	1383229626	0	155	155	155
Thu Oct 31 14:27:18 2013	1383229638	0	155	155	155
Thu Oct 31 14:27:44 2013	1383229664	0	155	155	155
Thu Oct 31 14:27:25 2013	1383229645	0	155	155	155
Thu Oct 31 14:27:45 2013	1383229665	0	155	155	155
Thu Oct 31 14:27:37 2013	1383229657	0	155	155	155
Thu Oct 31 14:26:53 2013	1383229613	0	155	155	155
Thu Oct 31 14:27:06 2013	1383229626	0	155	155	155
Thu Oct 31 14:27:04 2013	1383229624	0	155	155	155
Thu Oct 31 14:27:16 2013	1383229636	0	155	155	155
Thu Oct 31 14:26:51 2013	1383229611	0	155	155	155
Thu Oct 31 14:27:17 2013	1383229637	0	155	155	155
Thu Oct 31 14:27:47 2013	1383229667	0	155	155	155
Thu Oct 31 14:27:12 2013	1383229632	0	155	155	155
Thu Oct 31 14:27:03 2013	1383229623	0	155	155	155
Thu Oct 31 14:27:12 2013	1383229632	0	155	155	155
Thu Oct 31 14:27:22 2013	1383229642	0	155	155	155
Thu Oct 31 14:26:54 2013	1383229614	0	155	155	155
Thu Oct 31 14:26:57 2013	1383229617	0	155	155	155
Thu Oct 31 14:27:01 2013	1383229621	0	155	155	155
Thu Oct 31 14:27:45 2013	1383229665	0	155	155	155
Thu Oct 31 14:27:11 2013	1383229631	0	155	155	155
Thu Oct 31 14:27:01 2013	1383229621	0	155	155	155
Thu Oct 31 14:26:51 2013	1383229611	0	155	155	155
Thu Oct 31 14:27:49 2013	1383229669	0	155	155	155
Thu Oct 31 14:27:27 2013	1383229647	0	155	155	155
Thu Oct 31 14:27:12 2013	1383229632	0	155	155	155
Thu Oct 31 14:27:14 2013	1383229634	0	155	155	155
Thu Oct 31 14:27:38 2013	1383229658	0	155	155	155
Thu Oct 31 14:27:38 2013	1383229658	0	155	155	155
Thu Oct 31 14:27:11 2013	1383229631	0	155	155	155
Thu Oct 31 14:26:50 2013	1383229610	0	155	155	155
Thu Oct 31 14:27:09 2013	1383229629	0	155	155	155
Thu Oct 31 14:27:37 2013	1383229657	0	155	155	155
Thu Oct 31 14:27:05 2013	1383229625	0	155	155	155
Thu Oct 31 14:27:13 2013	1383229633	0	155	155	155
Thu Oct 31 14:26:57 2013	1383229617	0	155	155	155
Thu Oct 31 14:27:14 2013	1383229634	0	155	155	155
Thu Oct 31 14:27:01 2013	1383229621	0	155	155	155
Thu Oct 31 14:27:17 2013	1383229637	0	155	155	155
Thu Oct 31 14:27:40 2013	1383229660	0	155	155	155
Thu Oct 31 14:27:10 2013	1383229630	0	155	155	155
Thu Oct 31 14:27:22 2013	1383229642	0	155	155	155
Thu Oct 31 14:27:46 2013	1383229666	0	155	155	155
Thu Oct 31 14:27:41 2013	1383229661	0	155	155	155
Thu Oct 31 14:27:32 2013	1383229652	0	155	155	155
Thu Oct 31 14:27:30 2013	1383229650	0	155	156	155
Thu Oct 31 14:27:15 2013	1383229635	0	155	156	155
Thu Oct 31 14:27:49 2013	1383229669	0	155	156	155
Thu Oct 31 14:27:28 2013	1383229648	0	156	156	155
Thu Oct 31 14:27:29 2013	1383229649	0	156	156	155
Thu Oct 31 14:27:23 2013	1383229643	0	156	156	155
Thu Oct 31 14:27:31 2013	1383229651	0	156	156	156
Thu Oct 31 14:26:56 2013	1383229616	0	155	156	155
Thu Oct 31 14:27:28 2013	1383229648	0	156	156	156
Thu Oct 31 14:26:56 2013	1383229616	0	156	156	156
Thu Oct 31 14:27:22 2013	1383229642	0	156	156	156
Thu Oct 31 14:27:07 2013	1383229627	0	156	156	156
Thu Oct 31 14:26:53 2013	1383229613	0	156	156	156
Thu Oct 31 14:27:05 2013	1383229625	0	156	156	156
Thu Oct 31 14:27:04 2013	1383229624	0	156	156	156
Thu Oct 31 14:26:59 2013	1383229619	0	156	156	156
Thu Oct 31 14:27:09 2013	1383229629	0	156	156	156
Thu Oct 31 14:27:35 2013	1383229655	0	156	156	156
Thu Oct 31 14:27:03 2013	1383229623	0	156	156	156
Thu Oct 31 14:27:40 2013	1383229660	0	156	156	156
Thu Oct 31 14:27:34 2013	1383229654	0	156	156	156
Thu Oct 31 14:27:07 2013	1383229627	0	156	156	156
Thu Oct 31 14:27:33 2013	1383229653	0	156	156	156
Thu Oct 31 14:26:56 2013	1383229616	0	156	156	156
Thu Oct 31 14:27:06 2013	1383229626	0	156	156	156
Thu Oct 31 14:27:37 2013	1383229657	0	156	156	156
Thu Oct 31 14:27:33 2013	1383229653	0	156	156	156
Thu Oct 31 14:27:21 2013	1383229641	0	156	156	156
Thu Oct 31 14:27:28 2013	1383229648	0	156	156	156
Thu Oct 31 14:27:38 2013	1383229658	0	156	156	156
