starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 04 10:20:08 2013	1383560408	2	1139	1141	1139
Mon Nov 04 10:20:08 2013	1383560408	2	1158	1160	1158
Mon Nov 04 10:20:08 2013	1383560408	2	1174	1176	1174
Mon Nov 04 10:20:08 2013	1383560408	1	1198	1199	1198
Mon Nov 04 10:20:08 2013	1383560408	2	1252	1254	1252
Mon Nov 04 10:20:08 2013	1383560408	2	1282	1284	1282
Mon Nov 04 10:20:08 2013	1383560408	2	1286	1288	1286
Mon Nov 04 10:20:08 2013	1383560408	2	1303	1305	1303
Mon Nov 04 10:20:08 2013	1383560408	1	1322	1323	1322
Mon Nov 04 10:20:08 2013	1383560408	2	1347	1348	1347
Mon Nov 04 10:20:08 2013	1383560408	1	1355	1357	1355
Mon Nov 04 10:20:08 2013	1383560408	2	1377	1379	1377
Mon Nov 04 10:20:08 2013	1383560408	1	1380	1382	1380
Mon Nov 04 10:20:08 2013	1383560408	1	1384	1385	1384
Mon Nov 04 10:20:08 2013	1383560408	1	1391	1392	1391
Mon Nov 04 10:20:25 2013	1383560425	0	1399	1399	1399
Mon Nov 04 10:20:08 2013	1383560408	2	1399	1400	1399
Mon Nov 04 10:20:08 2013	1383560408	2	1399	1400	1399
Mon Nov 04 10:20:25 2013	1383560425	0	1402	1402	1402
Mon Nov 04 10:20:09 2013	1383560409	0	1407	1407	1407
Mon Nov 04 10:20:08 2013	1383560408	1	1407	1408	1407
Mon Nov 04 10:20:08 2013	1383560408	2	1412	1414	1412
Mon Nov 04 10:20:08 2013	1383560408	1	1423	1424	1423
Mon Nov 04 10:20:09 2013	1383560409	0	1448	1448	1448
Mon Nov 04 10:20:08 2013	1383560408	1	1447	1449	1447
Mon Nov 04 10:20:08 2013	1383560408	1	1449	1450	1449
Mon Nov 04 10:20:09 2013	1383560409	0	1457	1457	1457
Mon Nov 04 10:20:09 2013	1383560409	0	1459	1459	1459
Mon Nov 04 10:20:08 2013	1383560408	1	1458	1459	1458
Mon Nov 04 10:20:08 2013	1383560408	2	1461	1462	1461
Mon Nov 04 10:20:08 2013	1383560408	1	1472	1473	1472
Mon Nov 04 10:20:08 2013	1383560408	1	1474	1476	1474
Mon Nov 04 10:20:09 2013	1383560409	0	1480	1480	1480
Mon Nov 04 10:20:09 2013	1383560409	0	1481	1481	1481
Mon Nov 04 10:20:09 2013	1383560409	0	1482	1482	1482
Mon Nov 04 10:20:09 2013	1383560409	0	1487	1487	1487
Mon Nov 04 10:20:09 2013	1383560409	0	1488	1488	1488
Mon Nov 04 10:20:08 2013	1383560408	1	1490	1491	1490
Mon Nov 04 10:20:09 2013	1383560409	0	1509	1509	1509
Mon Nov 04 10:20:08 2013	1383560408	1	1511	1513	1511
Mon Nov 04 10:20:08 2013	1383560408	1	1521	1522	1521
Mon Nov 04 10:20:09 2013	1383560409	0	1522	1523	1522
Mon Nov 04 10:20:08 2013	1383560408	1	1524	1525	1523
Mon Nov 04 10:20:09 2013	1383560409	0	1525	1525	1525
Mon Nov 04 10:20:08 2013	1383560408	2	1531	1532	1531
Mon Nov 04 10:20:08 2013	1383560408	2	1531	1533	1531
Mon Nov 04 10:20:10 2013	1383560410	0	1535	1535	1535
Mon Nov 04 10:20:25 2013	1383560425	0	1536	1536	1536
Mon Nov 04 10:20:09 2013	1383560409	0	1539	1539	1539
Mon Nov 04 10:20:08 2013	1383560408	2	1539	1541	1539
Mon Nov 04 10:20:09 2013	1383560409	0	1543	1543	1543
Mon Nov 04 10:20:09 2013	1383560409	0	1547	1547	1547
Mon Nov 04 10:20:09 2013	1383560409	0	1551	1551	1551
Mon Nov 04 10:20:08 2013	1383560408	2	1550	1552	1550
Mon Nov 04 10:20:10 2013	1383560410	0	1563	1563	1563
Mon Nov 04 10:20:08 2013	1383560408	1	1565	1567	1565
Mon Nov 04 10:20:09 2013	1383560409	0	1568	1568	1568
Mon Nov 04 10:20:10 2013	1383560410	0	1570	1570	1570
Mon Nov 04 10:20:25 2013	1383560425	0	1571	1571	1571
Mon Nov 04 10:20:10 2013	1383560410	0	1573	1573	1573
Mon Nov 04 10:20:10 2013	1383560410	0	1574	1574	1574
Mon Nov 04 10:20:25 2013	1383560425	0	1574	1574	1574
Mon Nov 04 10:20:10 2013	1383560410	0	1576	1576	1576
Mon Nov 04 10:20:09 2013	1383560409	0	1577	1577	1577
Mon Nov 04 10:20:09 2013	1383560409	0	1606	1606	1606
Mon Nov 04 10:20:10 2013	1383560410	0	1608	1608	1608
Mon Nov 04 10:20:10 2013	1383560410	0	1610	1610	1610
Mon Nov 04 10:20:10 2013	1383560410	0	1633	1633	1633
Mon Nov 04 10:20:10 2013	1383560410	0	1635	1635	1635
Mon Nov 04 10:20:10 2013	1383560410	0	1637	1637	1637
Mon Nov 04 10:20:10 2013	1383560410	0	1641	1641	1641
