starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 31 14:18:42 2013	1383229122	0	159	159	159
Thu Oct 31 14:18:42 2013	1383229122	0	159	159	159
Thu Oct 31 14:18:42 2013	1383229122	0	159	159	159
Thu Oct 31 14:18:42 2013	1383229122	0	161	161	161
Thu Oct 31 14:18:41 2013	1383229121	0	173	173	172
Thu Oct 31 14:18:42 2013	1383229122	0	174	174	172
Thu Oct 31 14:18:42 2013	1383229122	0	175	175	175
Thu Oct 31 14:18:41 2013	1383229121	0	177	177	175
Thu Oct 31 14:18:41 2013	1383229121	0	178	178	176
Thu Oct 31 14:18:41 2013	1383229121	0	181	181	175
