starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 04 11:25:54 2013	1383564354	2	1238	1240	1238
Mon Nov 04 11:26:12 2013	1383564372	0	1285	1285	1285
Mon Nov 04 11:26:12 2013	1383564372	0	1359	1359	1359
Mon Nov 04 11:26:12 2013	1383564372	0	1384	1384	1384
Mon Nov 04 11:26:12 2013	1383564372	0	1476	1476	1476
Mon Nov 04 11:26:12 2013	1383564372	0	1540	1540	1540
Mon Nov 04 11:26:12 2013	1383564372	0	1543	1543	1543
Mon Nov 04 11:26:12 2013	1383564372	0	1644	1644	1644
Mon Nov 04 11:26:12 2013	1383564372	0	1662	1662	1662
Mon Nov 04 11:26:11 2013	1383564371	0	1715	1715	1715
Mon Nov 04 11:26:11 2013	1383564371	0	1752	1752	1752
Mon Nov 04 11:26:12 2013	1383564372	0	1798	1799	1798
Mon Nov 04 11:26:12 2013	1383564372	0	1802	1802	1802
Mon Nov 04 11:26:12 2013	1383564372	0	1807	1807	1807
Mon Nov 04 11:26:12 2013	1383564372	0	1831	1831	1831
Mon Nov 04 11:25:54 2013	1383564354	1	1833	1834	1833
Mon Nov 04 11:25:54 2013	1383564354	1	1848	1850	1848
Mon Nov 04 11:26:11 2013	1383564371	0	1853	1853	1853
Mon Nov 04 11:26:00 2013	1383564360	0	1861	1861	1861
Mon Nov 04 11:25:56 2013	1383564356	0	1862	1862	1862
Mon Nov 04 11:25:56 2013	1383564356	0	1864	1864	1863
Mon Nov 04 11:25:56 2013	1383564356	0	1866	1866	1866
Mon Nov 04 11:25:56 2013	1383564356	0	1868	1868	1868
Mon Nov 04 11:25:58 2013	1383564358	0	1870	1870	1870
Mon Nov 04 11:26:12 2013	1383564372	0	1870	1870	1870
Mon Nov 04 11:26:11 2013	1383564371	0	1871	1871	1871
Mon Nov 04 11:25:54 2013	1383564354	1	1873	1874	1873
Mon Nov 04 11:26:12 2013	1383564372	0	1881	1881	1881
Mon Nov 04 11:25:58 2013	1383564358	0	1884	1884	1884
Mon Nov 04 11:25:54 2013	1383564354	1	1898	1899	1898
Mon Nov 04 11:25:56 2013	1383564356	0	1900	1900	1900
Mon Nov 04 11:25:56 2013	1383564356	0	1900	1900	1900
Mon Nov 04 11:25:56 2013	1383564356	0	1904	1904	1904
Mon Nov 04 11:26:11 2013	1383564371	0	1905	1905	1905
Mon Nov 04 11:25:58 2013	1383564358	0	1906	1906	1906
Mon Nov 04 11:25:56 2013	1383564356	0	1907	1907	1906
Mon Nov 04 11:25:56 2013	1383564356	0	1907	1907	1907
Mon Nov 04 11:25:54 2013	1383564354	1	1906	1907	1906
Mon Nov 04 11:25:56 2013	1383564356	0	1916	1916	1916
Mon Nov 04 11:26:11 2013	1383564371	0	1920	1920	1920
Mon Nov 04 11:25:58 2013	1383564358	0	1922	1922	1920
