starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 04 11:24:24 2013	1383564264	0	1549	1549	1549
Mon Nov 04 11:24:25 2013	1383564265	0	1561	1561	1561
Mon Nov 04 11:24:06 2013	1383564246	2	1618	1620	1618
Mon Nov 04 11:24:25 2013	1383564265	0	1626	1626	1626
Mon Nov 04 11:24:25 2013	1383564265	0	1704	1704	1704
Mon Nov 04 11:24:25 2013	1383564265	0	1764	1764	1763
Mon Nov 04 11:24:24 2013	1383564264	0	1772	1772	1772
Mon Nov 04 11:24:24 2013	1383564264	0	1792	1792	1792
Mon Nov 04 11:24:25 2013	1383564265	0	1797	1797	1797
Mon Nov 04 11:24:25 2013	1383564265	0	1820	1820	1820
Mon Nov 04 11:24:24 2013	1383564264	0	1858	1858	1858
Mon Nov 04 11:24:25 2013	1383564265	0	1888	1888	1888
Mon Nov 04 11:24:24 2013	1383564264	0	2000	2000	2000
Mon Nov 04 11:24:24 2013	1383564264	0	2022	2022	2022
Mon Nov 04 11:24:24 2013	1383564264	0	2039	2039	2039
Mon Nov 04 11:24:24 2013	1383564264	0	2094	2094	2094
Mon Nov 04 11:24:21 2013	1383564261	0	2104	2104	2104
Mon Nov 04 11:24:24 2013	1383564264	0	2111	2111	2110
Mon Nov 04 11:24:24 2013	1383564264	0	2164	2164	2164
Mon Nov 04 11:24:21 2013	1383564261	0	2168	2168	2168
Mon Nov 04 11:24:24 2013	1383564264	0	2172	2172	2172
Mon Nov 04 11:24:24 2013	1383564264	0	2201	2201	2201
Mon Nov 04 11:24:19 2013	1383564259	0	2214	2214	2214
Mon Nov 04 11:24:06 2013	1383564246	2	2213	2215	2213
Mon Nov 04 11:24:24 2013	1383564264	0	2222	2222	2222
Mon Nov 04 11:24:24 2013	1383564264	0	2227	2227	2227
Mon Nov 04 11:24:06 2013	1383564246	2	2234	2236	2234
Mon Nov 04 11:24:18 2013	1383564258	0	2248	2248	2248
Mon Nov 04 11:24:06 2013	1383564246	3	2253	2256	2253
Mon Nov 04 11:24:18 2013	1383564258	0	2257	2257	2257
Mon Nov 04 11:24:20 2013	1383564260	0	2257	2257	2257
Mon Nov 04 11:24:21 2013	1383564261	0	2263	2263	2263
Mon Nov 04 11:24:24 2013	1383564264	0	2277	2277	2277
Mon Nov 04 11:24:09 2013	1383564249	0	2283	2283	2282
Mon Nov 04 11:24:21 2013	1383564261	0	2287	2287	2287
Mon Nov 04 11:24:23 2013	1383564263	0	2288	2288	2288
Mon Nov 04 11:24:09 2013	1383564249	0	2290	2290	2290
Mon Nov 04 11:24:18 2013	1383564258	0	2291	2291	2291
Mon Nov 04 11:24:06 2013	1383564246	2	2292	2295	2292
Mon Nov 04 11:24:09 2013	1383564249	0	2295	2295	2295
Mon Nov 04 11:24:09 2013	1383564249	0	2302	2302	2302
Mon Nov 04 11:24:09 2013	1383564249	0	2317	2317	2317
Mon Nov 04 11:24:22 2013	1383564262	0	2317	2317	2317
Mon Nov 04 11:24:09 2013	1383564249	0	2321	2321	2321
Mon Nov 04 11:24:09 2013	1383564249	0	2324	2324	2324
Mon Nov 04 11:24:09 2013	1383564249	0	2326	2326	2326
Mon Nov 04 11:24:24 2013	1383564264	0	2329	2329	2329
Mon Nov 04 11:24:09 2013	1383564249	0	2333	2333	2333
Mon Nov 04 11:24:09 2013	1383564249	0	2336	2336	2335
Mon Nov 04 11:24:12 2013	1383564252	0	2344	2344	2344
Mon Nov 04 11:24:24 2013	1383564264	0	2347	2347	2347
Mon Nov 04 11:24:09 2013	1383564249	0	2349	2349	2349
Mon Nov 04 11:24:09 2013	1383564249	0	2352	2352	2352
Mon Nov 04 11:24:23 2013	1383564263	0	2352	2352	2352
Mon Nov 04 11:24:09 2013	1383564249	0	2355	2355	2355
Mon Nov 04 11:24:23 2013	1383564263	0	2355	2356	2355
Mon Nov 04 11:24:09 2013	1383564249	0	2357	2357	2357
Mon Nov 04 11:24:09 2013	1383564249	0	2361	2361	2361
Mon Nov 04 11:24:06 2013	1383564246	13	2349	2362	2349
Mon Nov 04 11:24:09 2013	1383564249	0	2364	2364	2364
Mon Nov 04 11:24:09 2013	1383564249	0	2365	2365	2365
Mon Nov 04 11:24:09 2013	1383564249	0	2366	2366	2366
Mon Nov 04 11:24:23 2013	1383564263	0	2368	2368	2368
Mon Nov 04 11:24:09 2013	1383564249	0	2368	2368	2368
Mon Nov 04 11:24:11 2013	1383564251	0	2371	2371	2371
Mon Nov 04 11:24:18 2013	1383564258	0	2371	2372	2371
Mon Nov 04 11:24:09 2013	1383564249	0	2377	2377	2377
Mon Nov 04 11:24:11 2013	1383564251	0	2381	2381	2381
Mon Nov 04 11:24:06 2013	1383564246	13	2370	2383	2370
